year,month,month_label,uf_code,uf,region,sex,age_group,age,persons_married,opposite_sex_people,same_sex_people
2013,4,Abril,27,AL,Northeast,male,19,19,50,50,0
2013,4,Abril,28,SE,Northeast,combined,15,15,0,0,0
2013,4,Abril,28,SE,Northeast,combined,16,16,14,14,0
2013,4,Abril,28,SE,Northeast,combined,17,17,15,15,0
2013,4,Abril,28,SE,Northeast,combined,18,18,27,27,0
2013,4,Abril,28,SE,Northeast,combined,19,19,35,35,0
2013,4,Abril,28,SE,Northeast,female,15,15,0,0,0
2013,4,Abril,28,SE,Northeast,female,16,16,14,14,0
2013,4,Abril,28,SE,Northeast,female,17,17,15,15,0
2013,4,Abril,28,SE,Northeast,female,18,18,17,17,0
2013,4,Abril,28,SE,Northeast,female,19,19,27,27,0
2013,4,Abril,28,SE,Northeast,male,15,15,0,0,0
2013,4,Abril,28,SE,Northeast,male,16,16,0,0,0
2013,4,Abril,28,SE,Northeast,male,17,17,0,0,0
2013,4,Abril,28,SE,Northeast,male,18,18,10,10,0
2013,4,Abril,28,SE,Northeast,male,19,19,8,8,0
2013,4,Abril,29,BA,Northeast,combined,15,15,0,0,0
2013,4,Abril,29,BA,Northeast,combined,16,16,76,76,0
2013,4,Abril,29,BA,Northeast,combined,17,17,128,128,0
2013,4,Abril,29,BA,Northeast,combined,18,18,234,234,0
2013,4,Abril,29,BA,Northeast,combined,19,19,235,235,0
2013,4,Abril,29,BA,Northeast,female,15,15,0,0,0
2013,4,Abril,29,BA,Northeast,female,16,16,75,75,0
2013,4,Abril,29,BA,Northeast,female,17,17,124,124,0
2013,4,Abril,29,BA,Northeast,female,18,18,195,195,0
2013,4,Abril,29,BA,Northeast,female,19,19,169,169,0
2013,4,Abril,29,BA,Northeast,male,15,15,0,0,0
2013,4,Abril,29,BA,Northeast,male,16,16,1,1,0
2013,4,Abril,29,BA,Northeast,male,17,17,4,4,0
2013,4,Abril,29,BA,Northeast,male,18,18,39,39,0
2013,4,Abril,29,BA,Northeast,male,19,19,66,66,0
2013,4,Abril,31,MG,Southeast,combined,15,15,4,4,0
2013,4,Abril,31,MG,Southeast,combined,16,16,155,155,0
2013,4,Abril,31,MG,Southeast,combined,17,17,216,216,0
2013,4,Abril,31,MG,Southeast,combined,18,18,398,398,0
2013,4,Abril,31,MG,Southeast,combined,19,19,484,484,0
2013,4,Abril,31,MG,Southeast,female,15,15,4,4,0
2013,4,Abril,31,MG,Southeast,female,16,16,153,153,0
2013,4,Abril,31,MG,Southeast,female,17,17,205,205,0
2013,4,Abril,31,MG,Southeast,female,18,18,335,335,0
2013,4,Abril,31,MG,Southeast,female,19,19,365,365,0
2013,4,Abril,31,MG,Southeast,male,15,15,0,0,0
2013,4,Abril,31,MG,Southeast,male,16,16,2,2,0
2013,4,Abril,31,MG,Southeast,male,17,17,11,11,0
2013,4,Abril,31,MG,Southeast,male,18,18,63,63,0
2013,4,Abril,31,MG,Southeast,male,19,19,119,119,0
2013,4,Abril,32,ES,Southeast,combined,15,15,0,0,0
2013,4,Abril,32,ES,Southeast,combined,16,16,44,44,0
2013,4,Abril,32,ES,Southeast,combined,17,17,52,52,0
2013,4,Abril,32,ES,Southeast,combined,18,18,93,93,0
2013,4,Abril,32,ES,Southeast,combined,19,19,132,132,0
2013,4,Abril,32,ES,Southeast,female,15,15,0,0,0
2013,4,Abril,32,ES,Southeast,female,16,16,41,41,0
2013,4,Abril,32,ES,Southeast,female,17,17,47,47,0
2013,4,Abril,32,ES,Southeast,female,18,18,72,72,0
2013,4,Abril,32,ES,Southeast,female,19,19,99,99,0
2013,4,Abril,32,ES,Southeast,male,15,15,0,0,0
2013,4,Abril,32,ES,Southeast,male,16,16,3,3,0
2013,4,Abril,32,ES,Southeast,male,17,17,5,5,0
2013,4,Abril,32,ES,Southeast,male,18,18,21,21,0
2013,4,Abril,32,ES,Southeast,male,19,19,33,33,0
2013,4,Abril,33,RJ,Southeast,combined,15,15,1,1,0
2013,4,Abril,33,RJ,Southeast,combined,16,16,41,41,0
2013,4,Abril,33,RJ,Southeast,combined,17,17,73,73,0
2013,4,Abril,33,RJ,Southeast,combined,18,18,181,181,0
2013,4,Abril,33,RJ,Southeast,combined,19,19,293,293,0
2013,4,Abril,33,RJ,Southeast,female,15,15,1,1,0
2013,4,Abril,33,RJ,Southeast,female,16,16,41,41,0
2013,4,Abril,33,RJ,Southeast,female,17,17,66,66,0
2013,4,Abril,33,RJ,Southeast,female,18,18,153,153,0
2013,4,Abril,33,RJ,Southeast,female,19,19,220,220,0
2013,4,Abril,33,RJ,Southeast,male,15,15,0,0,0
2013,4,Abril,33,RJ,Southeast,male,16,16,0,0,0
2013,4,Abril,33,RJ,Southeast,male,17,17,7,7,0
2013,4,Abril,33,RJ,Southeast,male,18,18,28,28,0
2013,4,Abril,33,RJ,Southeast,male,19,19,73,73,0
2013,4,Abril,35,SP,Southeast,combined,15,15,4,4,0
2013,4,Abril,35,SP,Southeast,combined,16,16,241,241,0
2013,4,Abril,35,SP,Southeast,combined,17,17,352,352,0
2013,4,Abril,35,SP,Southeast,combined,18,18,792,789,3
2013,4,Abril,35,SP,Southeast,combined,19,19,1041,1039,2
2013,4,Abril,35,SP,Southeast,female,15,15,4,4,0
2013,4,Abril,35,SP,Southeast,female,16,16,229,229,0
2013,4,Abril,35,SP,Southeast,female,17,17,328,328,0
2013,4,Abril,35,SP,Southeast,female,18,18,616,614,2
2013,4,Abril,35,SP,Southeast,female,19,19,745,743,2
2013,4,Abril,35,SP,Southeast,male,15,15,0,0,0
2013,4,Abril,35,SP,Southeast,male,16,16,12,12,0
2013,4,Abril,35,SP,Southeast,male,17,17,24,24,0
2013,4,Abril,35,SP,Southeast,male,18,18,176,175,1
2013,4,Abril,35,SP,Southeast,male,19,19,296,296,0
2013,4,Abril,41,PR,South,combined,15,15,9,9,0
2013,4,Abril,41,PR,South,combined,16,16,119,119,0
2013,4,Abril,41,PR,South,combined,17,17,169,169,0
2013,4,Abril,41,PR,South,combined,18,18,248,248,0
2013,4,Abril,41,PR,South,combined,19,19,306,305,1
2013,4,Abril,41,PR,South,female,15,15,9,9,0
2013,4,Abril,41,PR,South,female,16,16,113,113,0
2013,4,Abril,41,PR,South,female,17,17,145,145,0
2013,4,Abril,41,PR,South,female,18,18,184,184,0
2013,4,Abril,41,PR,South,female,19,19,198,197,1
2013,4,Abril,41,PR,South,male,15,15,0,0,0
2013,4,Abril,41,PR,South,male,16,16,6,6,0
2013,4,Abril,41,PR,South,male,17,17,24,24,0
2013,4,Abril,41,PR,South,male,18,18,64,64,0
2013,4,Abril,41,PR,South,male,19,19,108,108,0
2013,4,Abril,42,SC,South,combined,15,15,1,1,0
2013,4,Abril,42,SC,South,combined,16,16,48,48,0
2013,4,Abril,42,SC,South,combined,17,17,72,72,0
2013,4,Abril,42,SC,South,combined,18,18,159,159,0
2013,4,Abril,42,SC,South,combined,19,19,162,162,0
2013,4,Abril,42,SC,South,female,15,15,1,1,0
2013,4,Abril,42,SC,South,female,16,16,47,47,0
2013,4,Abril,42,SC,South,female,17,17,62,62,0
2013,4,Abril,42,SC,South,female,18,18,121,121,0
2013,4,Abril,42,SC,South,female,19,19,102,102,0
2013,4,Abril,42,SC,South,male,15,15,0,0,0
2013,4,Abril,42,SC,South,male,16,16,1,1,0
2013,4,Abril,42,SC,South,male,17,17,10,10,0
2013,4,Abril,42,SC,South,male,18,18,38,38,0
2013,4,Abril,42,SC,South,male,19,19,60,60,0
2013,4,Abril,43,RS,South,combined,15,15,1,1,0
2013,4,Abril,43,RS,South,combined,16,16,70,70,0
2013,4,Abril,43,RS,South,combined,17,17,76,76,0
2013,4,Abril,43,RS,South,combined,18,18,170,170,0
2013,4,Abril,43,RS,South,combined,19,19,161,161,0
2013,4,Abril,43,RS,South,female,15,15,1,1,0
2013,4,Abril,43,RS,South,female,16,16,69,69,0
2013,4,Abril,43,RS,South,female,17,17,65,65,0
2013,4,Abril,43,RS,South,female,18,18,135,135,0
2013,4,Abril,43,RS,South,female,19,19,108,108,0
2013,4,Abril,43,RS,South,male,15,15,0,0,0
2013,4,Abril,43,RS,South,male,16,16,1,1,0
2013,4,Abril,43,RS,South,male,17,17,11,11,0
2013,4,Abril,43,RS,South,male,18,18,35,35,0
2013,4,Abril,43,RS,South,male,19,19,53,53,0
2013,4,Abril,50,MS,Central-West,combined,15,15,0,0,0
2013,4,Abril,50,MS,Central-West,combined,16,16,15,15,0
2013,4,Abril,50,MS,Central-West,combined,17,17,22,22,0
2013,4,Abril,50,MS,Central-West,combined,18,18,49,49,0
2013,4,Abril,50,MS,Central-West,combined,19,19,67,67,0
2013,4,Abril,50,MS,Central-West,female,15,15,0,0,0
2013,4,Abril,50,MS,Central-West,female,16,16,15,15,0
2013,4,Abril,50,MS,Central-West,female,17,17,19,19,0
2013,4,Abril,50,MS,Central-West,female,18,18,40,40,0
2013,4,Abril,50,MS,Central-West,female,19,19,50,50,0
2013,4,Abril,50,MS,Central-West,male,15,15,0,0,0
2013,4,Abril,50,MS,Central-West,male,16,16,0,0,0
2013,4,Abril,50,MS,Central-West,male,17,17,3,3,0
2013,4,Abril,50,MS,Central-West,male,18,18,9,9,0
2013,4,Abril,50,MS,Central-West,male,19,19,17,17,0
2013,4,Abril,51,MT,Central-West,combined,15,15,1,1,0
2013,4,Abril,51,MT,Central-West,combined,16,16,35,35,0
2013,4,Abril,51,MT,Central-West,combined,17,17,37,37,0
2013,4,Abril,51,MT,Central-West,combined,18,18,61,61,0
2013,4,Abril,51,MT,Central-West,combined,19,19,61,61,0
2013,4,Abril,51,MT,Central-West,female,15,15,0,0,0
2013,4,Abril,51,MT,Central-West,female,16,16,34,34,0
2013,4,Abril,51,MT,Central-West,female,17,17,35,35,0
2013,4,Abril,51,MT,Central-West,female,18,18,47,47,0
2013,4,Abril,51,MT,Central-West,female,19,19,42,42,0
2013,4,Abril,51,MT,Central-West,male,15,15,1,1,0
2013,4,Abril,51,MT,Central-West,male,16,16,1,1,0
2013,4,Abril,51,MT,Central-West,male,17,17,2,2,0
2013,4,Abril,51,MT,Central-West,male,18,18,14,14,0
2013,4,Abril,51,MT,Central-West,male,19,19,19,19,0
2013,4,Abril,52,GO,Central-West,combined,15,15,2,2,0
2013,4,Abril,52,GO,Central-West,combined,16,16,76,76,0
2013,4,Abril,52,GO,Central-West,combined,17,17,98,98,0
2013,4,Abril,52,GO,Central-West,combined,18,18,179,179,0
2013,4,Abril,52,GO,Central-West,combined,19,19,197,197,0
2013,4,Abril,52,GO,Central-West,female,15,15,2,2,0
2013,4,Abril,52,GO,Central-West,female,16,16,76,76,0
2013,4,Abril,52,GO,Central-West,female,17,17,90,90,0
2013,4,Abril,52,GO,Central-West,female,18,18,151,151,0
2013,4,Abril,52,GO,Central-West,female,19,19,127,127,0
2013,4,Abril,52,GO,Central-West,male,15,15,0,0,0
2013,4,Abril,52,GO,Central-West,male,16,16,0,0,0
2013,4,Abril,52,GO,Central-West,male,17,17,8,8,0
2013,4,Abril,52,GO,Central-West,male,18,18,28,28,0
2013,4,Abril,52,GO,Central-West,male,19,19,70,70,0
2013,4,Abril,53,DF,Central-West,combined,15,15,0,0,0
2013,4,Abril,53,DF,Central-West,combined,16,16,10,10,0
2013,4,Abril,53,DF,Central-West,combined,17,17,16,16,0
2013,4,Abril,53,DF,Central-West,combined,18,18,53,53,0
2013,4,Abril,53,DF,Central-West,combined,19,19,58,58,0
2013,4,Abril,53,DF,Central-West,female,15,15,0,0,0
2013,4,Abril,53,DF,Central-West,female,16,16,10,10,0
2013,4,Abril,53,DF,Central-West,female,17,17,16,16,0
2013,4,Abril,53,DF,Central-West,female,18,18,41,41,0
2013,4,Abril,53,DF,Central-West,female,19,19,45,45,0
2013,4,Abril,53,DF,Central-West,male,15,15,0,0,0
2013,4,Abril,53,DF,Central-West,male,16,16,0,0,0
2013,4,Abril,53,DF,Central-West,male,17,17,0,0,0
2013,4,Abril,53,DF,Central-West,male,18,18,12,12,0
2013,4,Abril,53,DF,Central-West,male,19,19,13,13,0
2013,5,Maio,11,RO,North,combined,15,15,2,2,0
2013,5,Maio,11,RO,North,combined,16,16,39,39,0
2013,5,Maio,11,RO,North,combined,17,17,45,45,0
2013,5,Maio,11,RO,North,combined,18,18,85,85,0
2013,5,Maio,11,RO,North,combined,19,19,69,69,0
2013,5,Maio,11,RO,North,female,15,15,1,1,0
2013,5,Maio,11,RO,North,female,16,16,39,39,0
2013,5,Maio,11,RO,North,female,17,17,44,44,0
2013,5,Maio,11,RO,North,female,18,18,69,69,0
2013,5,Maio,11,RO,North,female,19,19,43,43,0
2013,5,Maio,11,RO,North,male,15,15,1,1,0
2013,5,Maio,11,RO,North,male,16,16,0,0,0
2013,5,Maio,11,RO,North,male,17,17,1,1,0
2013,5,Maio,11,RO,North,male,18,18,16,16,0
2013,5,Maio,11,RO,North,male,19,19,26,26,0
2013,5,Maio,12,AC,North,combined,15,15,0,0,0
2013,5,Maio,12,AC,North,combined,16,16,10,10,0
2013,5,Maio,12,AC,North,combined,17,17,16,16,0
2013,5,Maio,12,AC,North,combined,18,18,27,27,0
2013,5,Maio,12,AC,North,combined,19,19,32,32,0
2013,5,Maio,12,AC,North,female,15,15,0,0,0
2013,5,Maio,12,AC,North,female,16,16,9,9,0
2013,5,Maio,12,AC,North,female,17,17,16,16,0
2013,5,Maio,12,AC,North,female,18,18,21,21,0
2013,5,Maio,12,AC,North,female,19,19,21,21,0
2013,5,Maio,12,AC,North,male,15,15,0,0,0
2013,5,Maio,12,AC,North,male,16,16,1,1,0
2013,5,Maio,12,AC,North,male,17,17,0,0,0
2013,5,Maio,12,AC,North,male,18,18,6,6,0
2013,5,Maio,12,AC,North,male,19,19,11,11,0
2013,5,Maio,13,AM,North,combined,15,15,2,2,0
2013,5,Maio,13,AM,North,combined,16,16,18,18,0
2013,5,Maio,13,AM,North,combined,17,17,30,30,0
2013,5,Maio,13,AM,North,combined,18,18,72,72,0
2013,5,Maio,13,AM,North,combined,19,19,77,77,0
2013,5,Maio,13,AM,North,female,15,15,2,2,0
2013,5,Maio,13,AM,North,female,16,16,15,15,0
2013,5,Maio,13,AM,North,female,17,17,28,28,0
2013,5,Maio,13,AM,North,female,18,18,54,54,0
2013,5,Maio,13,AM,North,female,19,19,60,60,0
2013,5,Maio,13,AM,North,male,15,15,0,0,0
2013,5,Maio,13,AM,North,male,16,16,3,3,0
2013,5,Maio,13,AM,North,male,17,17,2,2,0
2013,5,Maio,13,AM,North,male,18,18,18,18,0
2013,5,Maio,13,AM,North,male,19,19,17,17,0
2013,5,Maio,14,RR,North,combined,15,15,0,0,0
2013,5,Maio,14,RR,North,combined,16,16,6,6,0
2013,5,Maio,14,RR,North,combined,17,17,5,5,0
2013,5,Maio,14,RR,North,combined,18,18,17,17,0
2013,5,Maio,14,RR,North,combined,19,19,18,18,0
2013,5,Maio,14,RR,North,female,15,15,0,0,0
2013,5,Maio,14,RR,North,female,16,16,6,6,0
2013,5,Maio,14,RR,North,female,17,17,5,5,0
2013,5,Maio,14,RR,North,female,18,18,13,13,0
2013,5,Maio,14,RR,North,female,19,19,14,14,0
2013,5,Maio,14,RR,North,male,15,15,0,0,0
2013,5,Maio,14,RR,North,male,16,16,0,0,0
2013,5,Maio,14,RR,North,male,17,17,0,0,0
2013,5,Maio,14,RR,North,male,18,18,4,4,0
2013,5,Maio,14,RR,North,male,19,19,4,4,0
2013,5,Maio,15,PA,North,combined,15,15,3,3,0
2013,5,Maio,15,PA,North,combined,16,16,50,50,0
2013,5,Maio,15,PA,North,combined,17,17,64,64,0
2013,5,Maio,15,PA,North,combined,18,18,93,93,0
2013,5,Maio,15,PA,North,combined,19,19,129,129,0
2013,5,Maio,15,PA,North,female,15,15,2,2,0
2013,5,Maio,15,PA,North,female,16,16,46,46,0
2013,5,Maio,15,PA,North,female,17,17,61,61,0
2013,5,Maio,15,PA,North,female,18,18,75,75,0
2013,5,Maio,15,PA,North,female,19,19,93,93,0
2013,5,Maio,15,PA,North,male,15,15,1,1,0
2013,5,Maio,15,PA,North,male,16,16,4,4,0
2013,5,Maio,15,PA,North,male,17,17,3,3,0
2013,5,Maio,15,PA,North,male,18,18,18,18,0
2013,5,Maio,15,PA,North,male,19,19,36,36,0
2013,5,Maio,16,AP,North,combined,15,15,0,0,0
2013,5,Maio,16,AP,North,combined,16,16,1,1,0
2013,5,Maio,16,AP,North,combined,17,17,3,3,0
2013,5,Maio,16,AP,North,combined,18,18,4,4,0
2013,5,Maio,16,AP,North,combined,19,19,3,3,0
2013,5,Maio,16,AP,North,female,15,15,0,0,0
2013,5,Maio,16,AP,North,female,16,16,0,0,0
2013,5,Maio,16,AP,North,female,17,17,3,3,0
2013,5,Maio,16,AP,North,female,18,18,4,4,0
2013,5,Maio,16,AP,North,female,19,19,3,3,0
2013,5,Maio,16,AP,North,male,15,15,0,0,0
2013,5,Maio,16,AP,North,male,16,16,1,1,0
2013,5,Maio,16,AP,North,male,17,17,0,0,0
2013,5,Maio,16,AP,North,male,18,18,0,0,0
2013,5,Maio,16,AP,North,male,19,19,0,0,0
2013,5,Maio,17,TO,North,combined,15,15,3,3,0
2013,5,Maio,17,TO,North,combined,16,16,17,17,0
2013,5,Maio,17,TO,North,combined,17,17,21,21,0
2013,5,Maio,17,TO,North,combined,18,18,36,36,0
2013,5,Maio,17,TO,North,combined,19,19,39,39,0
2013,5,Maio,17,TO,North,female,15,15,3,3,0
2013,5,Maio,17,TO,North,female,16,16,17,17,0
2013,5,Maio,17,TO,North,female,17,17,20,20,0
2013,5,Maio,17,TO,North,female,18,18,26,26,0
2013,5,Maio,17,TO,North,female,19,19,24,24,0
2013,5,Maio,17,TO,North,male,15,15,0,0,0
2013,5,Maio,17,TO,North,male,16,16,0,0,0
2013,5,Maio,17,TO,North,male,17,17,1,1,0
2013,5,Maio,17,TO,North,male,18,18,10,10,0
2013,5,Maio,17,TO,North,male,19,19,15,15,0
2013,5,Maio,21,MA,Northeast,combined,15,15,1,1,0
2013,5,Maio,21,MA,Northeast,combined,16,16,59,59,0
2013,5,Maio,21,MA,Northeast,combined,17,17,52,52,0
2013,5,Maio,21,MA,Northeast,combined,18,18,91,91,0
2013,5,Maio,21,MA,Northeast,combined,19,19,133,133,0
2013,5,Maio,21,MA,Northeast,female,15,15,1,1,0
2013,5,Maio,21,MA,Northeast,female,16,16,55,55,0
2013,5,Maio,21,MA,Northeast,female,17,17,47,47,0
2013,5,Maio,21,MA,Northeast,female,18,18,71,71,0
2013,5,Maio,21,MA,Northeast,female,19,19,84,84,0
2013,5,Maio,21,MA,Northeast,male,15,15,0,0,0
2013,5,Maio,21,MA,Northeast,male,16,16,4,4,0
2013,5,Maio,21,MA,Northeast,male,17,17,5,5,0
2013,5,Maio,21,MA,Northeast,male,18,18,20,20,0
2013,5,Maio,21,MA,Northeast,male,19,19,49,49,0
2013,5,Maio,22,PI,Northeast,combined,15,15,2,2,0
2013,5,Maio,22,PI,Northeast,combined,16,16,32,32,0
2013,5,Maio,22,PI,Northeast,combined,17,17,35,35,0
2013,5,Maio,22,PI,Northeast,combined,18,18,60,60,0
2013,5,Maio,22,PI,Northeast,combined,19,19,64,64,0
2013,5,Maio,22,PI,Northeast,female,15,15,2,2,0
2013,5,Maio,22,PI,Northeast,female,16,16,32,32,0
2013,5,Maio,22,PI,Northeast,female,17,17,31,31,0
2013,5,Maio,22,PI,Northeast,female,18,18,47,47,0
2013,5,Maio,22,PI,Northeast,female,19,19,45,45,0
2013,5,Maio,22,PI,Northeast,male,15,15,0,0,0
2013,5,Maio,22,PI,Northeast,male,16,16,0,0,0
2013,5,Maio,22,PI,Northeast,male,17,17,4,4,0
2013,5,Maio,22,PI,Northeast,male,18,18,13,13,0
2013,5,Maio,22,PI,Northeast,male,19,19,19,19,0
2013,5,Maio,23,CE,Northeast,combined,15,15,3,3,0
2013,5,Maio,23,CE,Northeast,combined,16,16,93,92,1
2013,5,Maio,23,CE,Northeast,combined,17,17,125,125,0
2013,5,Maio,23,CE,Northeast,combined,18,18,199,199,0
2013,5,Maio,23,CE,Northeast,combined,19,19,248,247,1
2013,5,Maio,23,CE,Northeast,female,15,15,2,2,0
2013,5,Maio,23,CE,Northeast,female,16,16,90,89,1
2013,5,Maio,23,CE,Northeast,female,17,17,108,108,0
2013,5,Maio,23,CE,Northeast,female,18,18,154,154,0
2013,5,Maio,23,CE,Northeast,female,19,19,182,181,1
2013,5,Maio,23,CE,Northeast,male,15,15,1,1,0
2013,5,Maio,23,CE,Northeast,male,16,16,3,3,0
2013,5,Maio,23,CE,Northeast,male,17,17,17,17,0
2013,5,Maio,23,CE,Northeast,male,18,18,45,45,0
2013,5,Maio,23,CE,Northeast,male,19,19,66,66,0
2013,5,Maio,24,RN,Northeast,combined,15,15,0,0,0
2013,5,Maio,24,RN,Northeast,combined,16,16,16,16,0
2013,5,Maio,24,RN,Northeast,combined,17,17,27,27,0
2013,5,Maio,24,RN,Northeast,combined,18,18,61,61,0
2013,5,Maio,24,RN,Northeast,combined,19,19,69,69,0
2013,5,Maio,24,RN,Northeast,female,15,15,0,0,0
2013,5,Maio,24,RN,Northeast,female,16,16,15,15,0
2013,5,Maio,24,RN,Northeast,female,17,17,20,20,0
2013,5,Maio,24,RN,Northeast,female,18,18,49,49,0
2013,5,Maio,24,RN,Northeast,female,19,19,45,45,0
2013,5,Maio,24,RN,Northeast,male,15,15,0,0,0
2013,5,Maio,24,RN,Northeast,male,16,16,1,1,0
2013,5,Maio,24,RN,Northeast,male,17,17,7,7,0
2013,5,Maio,24,RN,Northeast,male,18,18,12,12,0
2013,5,Maio,24,RN,Northeast,male,19,19,24,24,0
2013,5,Maio,25,PB,Northeast,combined,15,15,3,3,0
2013,5,Maio,25,PB,Northeast,combined,16,16,45,45,0
2013,5,Maio,25,PB,Northeast,combined,17,17,63,63,0
2013,5,Maio,25,PB,Northeast,combined,18,18,96,96,0
2013,5,Maio,25,PB,Northeast,combined,19,19,117,117,0
2013,5,Maio,25,PB,Northeast,female,15,15,3,3,0
2013,5,Maio,25,PB,Northeast,female,16,16,44,44,0
2013,5,Maio,25,PB,Northeast,female,17,17,52,52,0
2013,5,Maio,25,PB,Northeast,female,18,18,79,79,0
2013,5,Maio,25,PB,Northeast,female,19,19,74,74,0
2013,5,Maio,25,PB,Northeast,male,15,15,0,0,0
2013,5,Maio,25,PB,Northeast,male,16,16,1,1,0
2013,5,Maio,25,PB,Northeast,male,17,17,11,11,0
2013,5,Maio,25,PB,Northeast,male,18,18,17,17,0
2013,5,Maio,25,PB,Northeast,male,19,19,43,43,0
2013,5,Maio,26,PE,Northeast,combined,15,15,1,1,0
2013,5,Maio,26,PE,Northeast,combined,16,16,90,90,0
2013,5,Maio,26,PE,Northeast,combined,17,17,96,96,0
2013,5,Maio,26,PE,Northeast,combined,18,18,194,194,0
2013,5,Maio,26,PE,Northeast,combined,19,19,213,213,0
2013,5,Maio,26,PE,Northeast,female,15,15,1,1,0
2013,5,Maio,26,PE,Northeast,female,16,16,87,87,0
2013,5,Maio,26,PE,Northeast,female,17,17,85,85,0
2013,5,Maio,26,PE,Northeast,female,18,18,148,148,0
2013,5,Maio,26,PE,Northeast,female,19,19,151,151,0
2013,5,Maio,26,PE,Northeast,male,15,15,0,0,0
2013,5,Maio,26,PE,Northeast,male,16,16,3,3,0
2013,5,Maio,26,PE,Northeast,male,17,17,11,11,0
2013,5,Maio,26,PE,Northeast,male,18,18,46,46,0
2013,5,Maio,26,PE,Northeast,male,19,19,62,62,0
2013,5,Maio,27,AL,Northeast,combined,15,15,2,2,0
2013,5,Maio,27,AL,Northeast,combined,16,16,47,47,0
2013,5,Maio,27,AL,Northeast,combined,17,17,74,74,0
2013,5,Maio,27,AL,Northeast,combined,18,18,121,121,0
2013,5,Maio,27,AL,Northeast,combined,19,19,126,126,0
2013,5,Maio,27,AL,Northeast,female,15,15,2,2,0
2013,5,Maio,27,AL,Northeast,female,16,16,45,45,0
2013,5,Maio,27,AL,Northeast,female,17,17,67,67,0
2013,5,Maio,27,AL,Northeast,female,18,18,85,85,0
2013,5,Maio,27,AL,Northeast,female,19,19,94,94,0
2013,5,Maio,27,AL,Northeast,male,15,15,0,0,0
2013,5,Maio,27,AL,Northeast,male,16,16,2,2,0
2013,5,Maio,27,AL,Northeast,male,17,17,7,7,0
2013,5,Maio,27,AL,Northeast,male,18,18,36,36,0
2013,5,Maio,27,AL,Northeast,male,19,19,32,32,0
2013,5,Maio,28,SE,Northeast,combined,15,15,0,0,0
2013,5,Maio,28,SE,Northeast,combined,16,16,9,9,0
2013,5,Maio,28,SE,Northeast,combined,17,17,19,19,0
2013,5,Maio,28,SE,Northeast,combined,18,18,31,31,0
2013,5,Maio,28,SE,Northeast,combined,19,19,44,44,0
2013,5,Maio,28,SE,Northeast,female,15,15,0,0,0
2013,5,Maio,28,SE,Northeast,female,16,16,8,8,0
2013,5,Maio,28,SE,Northeast,female,17,17,18,18,0
2013,5,Maio,28,SE,Northeast,female,18,18,25,25,0
2013,5,Maio,28,SE,Northeast,female,19,19,30,30,0
2013,5,Maio,28,SE,Northeast,male,15,15,0,0,0
2013,5,Maio,28,SE,Northeast,male,16,16,1,1,0
2013,5,Maio,28,SE,Northeast,male,17,17,1,1,0
2013,5,Maio,28,SE,Northeast,male,18,18,6,6,0
2013,5,Maio,28,SE,Northeast,male,19,19,14,14,0
2013,5,Maio,29,BA,Northeast,combined,15,15,2,2,0
2013,5,Maio,29,BA,Northeast,combined,16,16,52,52,0
2013,5,Maio,29,BA,Northeast,combined,17,17,97,97,0
2013,5,Maio,29,BA,Northeast,combined,18,18,161,161,0
2013,5,Maio,29,BA,Northeast,combined,19,19,217,217,0
2013,5,Maio,29,BA,Northeast,female,15,15,1,1,0
2013,5,Maio,29,BA,Northeast,female,16,16,51,51,0
2013,5,Maio,29,BA,Northeast,female,17,17,89,89,0
2013,5,Maio,29,BA,Northeast,female,18,18,142,142,0
2013,5,Maio,29,BA,Northeast,female,19,19,157,157,0
2013,5,Maio,29,BA,Northeast,male,15,15,1,1,0
2013,5,Maio,29,BA,Northeast,male,16,16,1,1,0
2013,5,Maio,29,BA,Northeast,male,17,17,8,8,0
2013,5,Maio,29,BA,Northeast,male,18,18,19,19,0
2013,5,Maio,29,BA,Northeast,male,19,19,60,60,0
2013,5,Maio,31,MG,Southeast,combined,15,15,4,4,0
2013,5,Maio,31,MG,Southeast,combined,16,16,185,185,0
2013,5,Maio,31,MG,Southeast,combined,17,17,245,245,0
2013,5,Maio,31,MG,Southeast,combined,18,18,463,463,0
2013,5,Maio,31,MG,Southeast,combined,19,19,582,582,0
2013,5,Maio,31,MG,Southeast,female,15,15,3,3,0
2013,5,Maio,31,MG,Southeast,female,16,16,183,183,0
2013,5,Maio,31,MG,Southeast,female,17,17,228,228,0
2013,5,Maio,31,MG,Southeast,female,18,18,388,388,0
2013,5,Maio,31,MG,Southeast,female,19,19,424,424,0
2013,5,Maio,31,MG,Southeast,male,15,15,1,1,0
2013,5,Maio,31,MG,Southeast,male,16,16,2,2,0
2013,5,Maio,31,MG,Southeast,male,17,17,17,17,0
2013,5,Maio,31,MG,Southeast,male,18,18,75,75,0
2013,5,Maio,31,MG,Southeast,male,19,19,158,158,0
2013,5,Maio,32,ES,Southeast,combined,15,15,0,0,0
2013,5,Maio,32,ES,Southeast,combined,16,16,47,47,0
2013,5,Maio,32,ES,Southeast,combined,17,17,49,49,0
2013,5,Maio,32,ES,Southeast,combined,18,18,93,93,0
2013,5,Maio,32,ES,Southeast,combined,19,19,132,132,0
2013,5,Maio,32,ES,Southeast,female,15,15,0,0,0
2013,5,Maio,32,ES,Southeast,female,16,16,46,46,0
2013,5,Maio,32,ES,Southeast,female,17,17,44,44,0
