year,geography_level,geography_value,age,sex,sex_code,population,population_se,unweighted_n,population_cv,ci_lower,ci_upper,precision_pass,fixed_denominator_simplification
2013,UF,13,19,female,2,35000.56168254,3647.78380447755,125,0.104220721871936,27851.0368023755,42150.0865627045,TRUE,TRUE
2013,UF,13,14,male,1,34862.30631531,3183.70330354822,146,0.0913222227684368,28622.3625028943,41102.2501277257,TRUE,TRUE
2013,UF,13,15,male,1,38078.08146467,3430.57421722535,158,0.0900931476920218,31354.2795526166,44801.8833767234,TRUE,TRUE
2013,UF,13,16,male,1,40724.15093839,3571.23524490809,153,0.0876933014591484,33724.6584780501,47723.6433987299,TRUE,TRUE
2013,UF,13,17,male,1,39525.99661652,3780.06200285982,160,0.0956348309072093,32117.2112315864,46934.7820014536,TRUE,TRUE
2013,UF,13,18,male,1,43549.1728088,3247.41669155151,154,0.0745689638195677,37184.3530505648,49913.9925670352,TRUE,TRUE
2013,UF,13,19,male,1,34301.82127454,3236.96420942088,133,0.0943671236437661,27957.4880048299,40646.1545442501,TRUE,TRUE
2013,UF,14,14,combined,,9138.14053271,902.149488123934,109,0.098723529682509,7369.96002731585,10906.3210381042,TRUE,TRUE
2013,UF,14,15,combined,,10214.26924279,1040.74241360998,116,0.101891029976972,8174.45159493115,12254.0868906488,TRUE,TRUE
2013,UF,14,16,combined,,10984.61147418,1066.45766298525,121,0.0970865164864523,8894.39286369216,13074.8300846678,TRUE,TRUE
2013,UF,14,17,combined,,9015.90131895,781.238933173625,102,0.0866512293708877,7484.7011466092,10547.1014912908,TRUE,TRUE
2013,UF,14,18,combined,,9971.18709039,926.717909807634,115,0.0929395769437306,8154.8533633388,11787.5208174412,TRUE,TRUE
2013,UF,14,19,combined,,8984.94861668,1012.73542317885,96,0.112714659413719,7000.02366138152,10969.8735719785,TRUE,TRUE
2013,UF,14,14,female,2,3986.84622651,573.326310150385,48,0.143804470395203,2863.14730722601,5110.545145794,TRUE,TRUE
2013,UF,14,15,female,2,4851.74312749,751.934366371005,56,0.154982311843869,3377.97885066488,6325.50740431512,TRUE,TRUE
2013,UF,14,16,female,2,6543.66524388,887.36371488164,71,0.135606526588681,4804.46432152432,8282.86616623568,TRUE,TRUE
2013,UF,14,17,female,2,3427.50767491,535.282721050292,39,0.15617258130993,2378.37282010483,4476.64252971517,TRUE,TRUE
2013,UF,14,18,female,2,5032.15063769,669.07243974308,54,0.132959541141681,3720.79275274522,6343.50852263478,TRUE,TRUE
2013,UF,14,19,female,2,4079.08286992,592.670246760931,42,0.145294975772962,2917.47053156011,5240.69520827989,TRUE,TRUE
2013,UF,14,14,male,1,5151.2943062,632.683365789638,61,0.122820271602062,3911.25769563473,6391.33091676527,TRUE,TRUE
2013,UF,14,15,male,1,5362.5261153,652.711846363738,60,0.121717234066509,4083.23440414443,6641.81782645557,TRUE,TRUE
2013,UF,14,16,male,1,4440.9462303,650.30184834045,50,0.146433173161054,3166.37802847289,5715.51443212711,TRUE,TRUE
2013,UF,14,17,male,1,5588.39364404,610.95343483433,63,0.109325411513541,4390.94691553368,6785.84037254633,TRUE,TRUE
2013,UF,14,18,male,1,4939.0364527,635.83990632472,61,0.128737641929557,3692.81313637023,6185.25976902977,TRUE,TRUE
2013,UF,14,19,male,1,4905.86574676,708.767132668471,54,0.144473405766671,3516.70769330407,6295.02380021593,TRUE,TRUE
2013,UF,15,14,combined,,152711.74905187,8873.86969394405,353,0.0581086245756373,135319.284048238,170104.214055502,TRUE,TRUE
2013,UF,15,15,combined,,164085.57630944,8833.33114499141,374,0.0538336844935908,146772.565401741,181398.587217139,TRUE,TRUE
2013,UF,15,16,combined,,162499.95835396,8525.51020336743,378,0.0524646916203943,145790.265405531,179209.651302389,TRUE,TRUE
2013,UF,15,17,combined,,162274.92710518,9463.19328636667,361,0.0583158067310855,143727.40908516,180822.4451252,TRUE,TRUE
2013,UF,15,18,combined,,178591.78049775,10139.6764882353,387,0.0567757175608823,158718.379765921,198465.181229579,TRUE,TRUE
2013,UF,15,19,combined,,150046.83679621,9076.79792542614,332,0.0604930974836479,132256.639767427,167837.033824993,TRUE,TRUE
2013,UF,15,14,female,2,78310.64470313,6299.47135851242,177,0.0804420827129347,65963.9077188041,90657.381687456,TRUE,TRUE
2013,UF,15,15,female,2,77850.31784525,6222.52886436683,177,0.0799293957506493,65654.3853783301,90046.2503121699,TRUE,TRUE
2013,UF,15,16,female,2,86241.8201004,6258.62769951276,194,0.0725706819757128,73975.1352167102,98508.5049840898,TRUE,TRUE
2013,UF,15,17,female,2,74533.67970065,6224.08327169251,162,0.0835069903524196,62334.7006513545,86732.6587499456,TRUE,TRUE
2013,UF,15,18,female,2,91102.76388738,7019.5342147079,193,0.0770507272796394,77344.7296383059,104860.798136454,TRUE,TRUE
2013,UF,15,19,female,2,78907.06617809,6659.13938683063,165,0.08439218069268,65855.3928118699,91958.7395443102,TRUE,TRUE
2013,UF,15,14,male,1,74401.10434874,5789.40504344807,176,0.0778134289016923,63054.0789716672,85748.1297258128,TRUE,TRUE
2013,UF,15,15,male,1,86235.25846419,6337.96020304739,197,0.0734961582527092,73813.084730769,98657.4321976111,TRUE,TRUE
2013,UF,15,16,male,1,76258.13825356,6006.50856328226,184,0.0787654760638201,64485.5977966954,88030.6787104247,TRUE,TRUE
2013,UF,15,17,male,1,87741.24740453,6512.56828045375,199,0.0742247058607182,74976.8481279827,100505.646681077,TRUE,TRUE
2013,UF,15,18,male,1,87489.01661037,7137.29725437107,194,0.0815793516820155,73500.1710448461,101477.862175894,TRUE,TRUE
2013,UF,15,19,male,1,71139.77061812,5899.0225987467,167,0.082921585879336,59577.8987805886,82701.6424556514,TRUE,TRUE
2013,UF,16,14,combined,,15030.03234336,2061.11492625788,76,0.137133099861122,10990.3213198966,19069.7433668234,TRUE,TRUE
2013,UF,16,15,combined,,16315.7333535,2279.78139800809,80,0.13972901791258,11847.4439207798,20784.0227862202,TRUE,TRUE
2013,UF,16,16,combined,,18490.33242824,2054.85220370881,93,0.111131166066569,14462.896115418,22517.768741062,TRUE,TRUE
2013,UF,16,17,combined,,14647.89163493,1772.11931558148,81,0.120981186900346,11174.6016000825,18121.1816697775,TRUE,TRUE
2013,UF,16,18,combined,,16815.96990521,2187.68572188139,86,0.130095720568791,12528.18468083,21103.75512959,TRUE,TRUE
2013,UF,16,19,combined,,14855.22320272,1694.4090527653,78,0.114061500769309,11534.2424842214,18176.2039212186,TRUE,TRUE
2013,UF,16,14,female,2,7713.04392611,1346.60228123356,38,0.174587658793836,5073.75195339275,10352.3358988273,TRUE,TRUE
2013,UF,16,15,female,2,9579.29817326,1744.65863957276,46,0.182128023161745,6159.83007438075,12998.7662721393,TRUE,TRUE
2013,UF,16,16,female,2,10137.24532197,1569.13398294842,48,0.154788991793234,7061.79922847322,13212.6914154668,TRUE,TRUE
2013,UF,16,17,female,2,7523.23557466,1235.50068365236,42,0.164224643956892,5101.69873182676,9944.77241749324,TRUE,TRUE
2013,UF,16,18,female,2,8643.65159569,1478.58170947518,40,0.17105984584252,5745.68469691899,11541.618494461,TRUE,TRUE
2013,UF,16,19,female,2,7438.12536246,1285.47978724323,37,0.172823087081997,4918.63127660906,9957.61944831095,TRUE,TRUE
2013,UF,16,14,male,1,7316.98841725,1421.08166295634,38,0.194216743545214,4531.71953876528,10102.2572957347,TRUE,TRUE
2013,UF,16,15,male,1,6736.43518024,1418.0252934134,34,0.210500844359476,3957.1566759829,9515.7136844971,FALSE,TRUE
2013,UF,16,16,male,1,8353.08710627,1404.20200749377,45,0.168105754151629,5600.90174456337,11105.2724679766,TRUE,TRUE
2013,UF,16,17,male,1,7124.65606027,1001.88462534971,39,0.14062217416173,5160.99827792016,9088.31384261984,TRUE,TRUE
2013,UF,16,18,male,1,8172.31830952,1326.60540351676,46,0.162329140064379,5572.21949693092,10772.4171221091,TRUE,TRUE
2013,UF,16,19,male,1,7417.09784026,1301.88219447333,41,0.175524473656895,4865.45562697831,9968.74005354169,TRUE,TRUE
2013,UF,17,14,combined,,22941.51729612,2531.91254638581,113,0.1103637790694,17979.0598931987,27903.9746990413,TRUE,TRUE
2013,UF,17,15,combined,,30108.64752229,2714.8078554855,153,0.090167047638911,24787.721900592,35429.573143988,TRUE,TRUE
2013,UF,17,16,combined,,27290.16131295,2455.31282766136,129,0.0899706234604133,22477.8365999545,32102.4860259455,TRUE,TRUE
2013,UF,17,17,combined,,30518.52168789,2739.63044838127,143,0.0897694349811308,25148.9446781134,35888.0986976666,TRUE,TRUE
2013,UF,17,18,combined,,26089.19551805,2289.54517579573,117,0.087758366263601,21601.769432513,30576.6216035871,TRUE,TRUE
2013,UF,17,19,combined,,30531.16912713,2734.54502491361,141,0.08956568330309,25171.5593641962,35890.7788900639,TRUE,TRUE
2013,UF,17,14,female,2,9947.46481403,1758.31924018259,47,0.17676053879604,6501.22242994829,13393.7071981117,TRUE,TRUE
2013,UF,17,15,female,2,14068.44189368,1839.26082098738,69,0.130736639841661,10463.5569263692,17673.3268609908,TRUE,TRUE
2013,UF,17,16,female,2,12428.84556846,1706.111080735,54,0.137270277544079,9084.92929659468,15772.7618403253,TRUE,TRUE
2013,UF,17,17,female,2,14678.37043832,1905.89388509114,68,0.129843697098387,10942.8870651863,18413.8538114537,TRUE,TRUE
2013,UF,17,18,female,2,14014.1430533,1959.49787544579,56,0.139822882354863,10173.5977896435,17854.6883169565,TRUE,TRUE
2013,UF,17,19,female,2,16439.13532653,1961.73231729656,72,0.119333059697529,12594.2106373204,20284.0600157396,TRUE,TRUE
2013,UF,17,14,male,1,12994.05248209,1848.83597900131,66,0.142283247012401,9370.40054992558,16617.7044142544,TRUE,TRUE
2013,UF,17,15,male,1,16040.20562861,1787.23271496667,84,0.111422057568819,12537.2938752836,19543.1173819364,TRUE,TRUE
2013,UF,17,16,male,1,14861.31574449,1906.04789436366,75,0.128255662360875,11125.5305187288,18597.1009702512,TRUE,TRUE
2013,UF,17,17,male,1,15840.15124957,1983.84021310714,75,0.125241241819645,11951.8958807977,19728.4066183423,TRUE,TRUE
2013,UF,17,18,male,1,12075.05246475,1567.47683881967,61,0.129811182468607,9002.85431406275,15147.2506154373,TRUE,TRUE
2013,UF,17,19,male,1,14092.0338006,1766.46027455746,69,0.125351691569335,10629.8352823466,17554.2323188534,TRUE,TRUE
2013,UF,21,14,combined,,130090.87425819,5512.78591880697,651,0.0423764230215395,119286.012402849,140895.736113531,TRUE,TRUE
2013,UF,21,15,combined,,131861.04528242,5723.38467535879,650,0.0434046663523745,120643.417449048,143078.673115792,TRUE,TRUE
2013,UF,21,16,combined,,140355.25049189,5668.6541194726,679,0.0403879021241186,129244.892576909,151465.608406871,TRUE,TRUE
2013,UF,21,17,combined,,135498.75994947,6089.25352466564,649,0.0449395516751329,123564.042348392,147433.477550548,TRUE,TRUE
2013,UF,21,18,combined,,136636.61870368,5738.01849514713,636,0.0419947342783051,125390.309110567,147882.928296793,TRUE,TRUE
2013,UF,21,19,combined,,121776.34376664,5709.31438109811,553,0.0468836081336032,110586.293203271,132966.394330009,TRUE,TRUE
2013,UF,21,14,female,2,66861.33042575,4079.96972349578,324,0.0610213661247231,58864.7367096844,74857.9241418156,TRUE,TRUE
2013,UF,21,15,female,2,69038.46948517,4086.40640546133,335,0.0591902809539995,61029.260104272,77047.678866068,TRUE,TRUE
2013,UF,21,16,female,2,67472.78112989,3903.6929277518,324,0.0578558177442976,59821.6835847928,75123.8786749872,TRUE,TRUE
2013,UF,21,17,female,2,63533.07089291,4141.37768038147,300,0.0651845979137713,55416.1197929843,71650.0219928357,TRUE,TRUE
2013,UF,21,18,female,2,64694.44259437,3985.58082968701,287,0.06160623184709,56882.8477107102,72506.0374780298,TRUE,TRUE
2013,UF,21,19,female,2,62227.90494181,4051.28208141811,270,0.0651039446885848,54287.537971018,70168.271912602,TRUE,TRUE
2013,UF,21,14,male,1,63229.54383244,4107.29853567583,327,0.0649585349937094,55179.3866287613,71279.7010361187,TRUE,TRUE
2013,UF,21,15,male,1,62822.57579725,4058.64886981138,315,0.064604942065891,54867.7701865255,70777.3814079745,TRUE,TRUE
2013,UF,21,16,male,1,72882.469362,4155.76044462939,355,0.057020028012335,64737.3285621503,81027.6101618498,TRUE,TRUE
2013,UF,21,17,male,1,71965.68905656,4110.27996951101,349,0.0571144391639274,63909.688349942,80021.689763178,TRUE,TRUE
2013,UF,21,18,male,1,71942.17610931,4121.97559377494,349,0.0572956757314646,63863.252400358,80021.099818262,TRUE,TRUE
2013,UF,21,19,male,1,59548.43882483,3879.75348667773,283,0.0651529001136464,51944.2617220479,67152.6159276121,TRUE,TRUE
2013,UF,22,14,combined,,53813.61563734,3594.00764824272,194,0.0667862139660603,46769.4900866228,60857.7411880572,TRUE,TRUE
2013,UF,22,15,combined,,58455.0240577,4864.80533768942,216,0.0832230491067364,48920.1808040305,67989.8673113695,TRUE,TRUE
2013,UF,22,16,combined,,75732.84280049,5347.97535105535,261,0.0706163291023422,65251.0037222136,86214.6818787664,TRUE,TRUE
2013,UF,22,17,combined,,62684.78516134,4294.231013382,231,0.0685051564319695,54268.2470338164,71101.3232888636,TRUE,TRUE
2013,UF,22,18,combined,,60938.6977099,4983.96572199901,209,0.081786547945696,51170.3043945998,70707.0910252002,TRUE,TRUE
2013,UF,22,19,combined,,46925.45052151,4108.90798550099,166,0.0875624621572365,38872.138854139,54978.762188881,TRUE,TRUE
2013,UF,22,14,female,2,25768.30862326,2838.0643586049,92,0.110137782036772,20205.8046945876,31330.8125519324,TRUE,TRUE
2013,UF,22,15,female,2,31358.22551889,3230.00302242959,111,0.10300337372355,25027.5359249725,37688.9151128075,TRUE,TRUE
2013,UF,22,16,female,2,42611.38284773,3970.2674161155,148,0.0931738692992687,34829.8017031507,50392.9639923093,TRUE,TRUE
2013,UF,22,17,female,2,29859.37439228,3344.24769702567,105,0.111999925152159,23304.7693507287,36413.9794338313,TRUE,TRUE
2013,UF,22,18,female,2,36509.47358561,3891.11232856847,118,0.106578154829987,28883.033561816,44135.913609404,TRUE,TRUE
2013,UF,22,19,female,2,23992.2689062,2841.99611794118,79,0.118454662585361,18422.0588708326,29562.4789415674,TRUE,TRUE
2013,UF,22,14,male,1,28045.30701408,2964.32973119428,102,0.105697888409852,22235.3275026379,33855.2865255221,TRUE,TRUE
2013,UF,22,15,male,1,27096.79853881,3168.57582131542,105,0.116935431201482,20886.5040467474,33307.0930308727,TRUE,TRUE
2013,UF,22,16,male,1,33121.45995276,3543.44658485612,113,0.106983405620103,26176.4322653006,40066.4876402195,TRUE,TRUE
2013,UF,22,17,male,1,32825.41076906,2974.74948293482,126,0.0906233741860349,26995.0089194786,38655.8126186414,TRUE,TRUE
2013,UF,22,18,male,1,24429.22412429,2745.20473164634,91,0.112373799416608,19048.7217200742,29809.7265285058,TRUE,TRUE
2013,UF,22,19,male,1,22933.18161531,3007.82777436535,87,0.131156148537076,17037.9475058547,28828.4157247654,TRUE,TRUE
2013,UF,23,14,combined,,146443.67786695,7267.37899993208,433,0.0496257612877955,132199.87676508,160687.47896882,TRUE,TRUE
2013,UF,23,15,combined,,160987.97388171,7959.64953672035,465,0.0494425101751321,145387.347460177,176588.600303243,TRUE,TRUE
2013,UF,23,16,combined,,168834.95148331,7861.04166501734,502,0.0465605112919669,153427.592938907,184242.310027713,TRUE,TRUE
2013,UF,23,17,combined,,173966.34039863,8189.64017502393,516,0.0470760042216099,157914.940609241,190017.740188019,TRUE,TRUE
2013,UF,23,18,combined,,170098.5681428,8021.78893112472,506,0.0471596499530221,154376.150746214,185820.985539387,TRUE,TRUE
2013,UF,23,19,combined,,166713.65133536,8191.27799082885,477,0.0491338167283694,150659.04148598,182768.26118474,TRUE,TRUE
2013,UF,23,14,female,2,76481.85672992,5450.52399320607,225,0.0712655814888684,65799.0260063647,87164.6874534753,TRUE,TRUE
2013,UF,23,15,female,2,77898.21561683,5645.20422368538,222,0.0724689799244352,66833.8186530333,88962.6125806267,TRUE,TRUE
2013,UF,23,16,female,2,75827.7023154,5654.64557780011,234,0.0745722922511882,64744.8006375731,86910.6039932269,TRUE,TRUE
2013,UF,23,17,female,2,84923.22025756,5716.1783226621,248,0.0673099572216615,73719.7166159337,96126.7238991863,TRUE,TRUE
2013,UF,23,18,female,2,85330.16543337,5660.1915899352,247,0.0663328327232057,74236.3937715005,96423.9370952395,TRUE,TRUE
2013,UF,23,19,female,2,80930.61398441,5650.945641881,224,0.0698245739612153,69854.9640477297,92006.2639210903,TRUE,TRUE
2013,UF,23,14,male,1,69961.82113703,5052.71607281842,208,0.0722210484332873,60058.6796101992,79864.9626638608,TRUE,TRUE
2013,UF,23,15,male,1,83089.75826488,5356.35141385154,243,0.0644646407175256,72591.5024051908,93588.0141245692,TRUE,TRUE
2013,UF,23,16,male,1,93007.24916791,5929.86108143587,268,0.0637569773806602,81384.93501497,104629.56332085,TRUE,TRUE
2013,UF,23,17,male,1,89043.12014107,5930.15647775172,268,0.0665987048562162,77420.2270219897,100666.01326015,TRUE,TRUE
2013,UF,23,18,male,1,84768.40270943,5421.30943075937,259,0.0639543657480794,74142.8314760943,95393.9739427657,TRUE,TRUE
2013,UF,23,19,male,1,85783.03735095,5886.81295780552,253,0.0686244406772609,74245.0959699275,97320.9787319725,TRUE,TRUE
2013,UF,24,14,combined,,53757.82706466,4045.06148435605,174,0.0752460005403612,45829.652240072,61686.001889248,TRUE,TRUE
2013,UF,24,15,combined,,60889.30111699,4823.895039628,186,0.0792240172105044,51434.6405741177,70343.9616598623,TRUE,TRUE
2013,UF,24,16,combined,,61976.98476305,4545.33874933888,190,0.0733391397906269,53068.2845168115,70885.6850092885,TRUE,TRUE
2013,UF,24,17,combined,,55763.98767084,4802.75732226459,169,0.0861265042703545,46350.7562927154,65177.2190489646,TRUE,TRUE
2013,UF,24,18,combined,,59433.11963441,4171.00560430815,190,0.0701798194334268,51258.0988706513,67608.1403981687,TRUE,TRUE
2013,UF,24,19,combined,,59713.38774778,4731.87635971725,177,0.0792431402435908,50439.0805034377,68987.6949921223,TRUE,TRUE
2013,UF,24,14,female,2,25331.27532291,3127.28475104947,84,0.123455479883443,19201.9098414517,31460.6408043683,TRUE,TRUE
2013,UF,24,15,female,2,33886.93402132,3649.7838844868,102,0.107704753761156,26733.4890563712,41040.3789862688,TRUE,TRUE
2013,UF,24,16,female,2,32549.54676553,3584.91617500888,94,0.110137207157837,25523.2401749175,39575.8533561425,TRUE,TRUE
2013,UF,24,17,female,2,26770.84047474,3079.05192574993,82,0.115015138529372,20736.0095937414,32805.6713557386,TRUE,TRUE
2013,UF,24,18,female,2,29022.04475078,2970.58361431957,91,0.102356110323334,23199.8078536488,34844.2816479112,TRUE,TRUE
2013,UF,24,19,female,2,33374.81790979,3673.43849181878,95,0.11006617329712,26175.0107664021,40574.6250531779,TRUE,TRUE
2013,UF,24,14,male,1,28426.55174175,2929.4684573412,90,0.103053950544367,22684.8990715151,34168.2044119849,TRUE,TRUE
2013,UF,24,15,male,1,27002.36709567,3001.34748942003,84,0.111151273471181,21119.834111317,32884.900080023,TRUE,TRUE
2013,UF,24,16,male,1,29427.43799752,3149.66764873382,96,0.107031663748616,23254.2028427308,35600.6731523092,TRUE,TRUE
2013,UF,24,17,male,1,28993.1471961,3438.34851852652,87,0.118591765677271,22254.1079334914,35732.1864587086,TRUE,TRUE
2013,UF,24,18,male,1,30411.07488363,3251.84811711477,99,0.106929732985703,24037.5696908907,36784.5800763693,TRUE,TRUE
2013,UF,24,19,male,1,26338.56983799,2996.37573398263,82,0.11376379782249,20465.7813152343,32211.3583607457,TRUE,TRUE
2013,UF,25,14,combined,,62062.29118085,5451.0692532268,202,0.0878322270981318,51378.3917672918,72746.1905944082,TRUE,TRUE
2013,UF,25,15,combined,,70438.69794358,4750.96456448609,247,0.0674482167216026,61126.9785053613,79750.4173817988,TRUE,TRUE
2013,UF,25,16,combined,,70664.01447037,4674.89814701252,244,0.0661567019939511,61501.3824708325,79826.6464699076,TRUE,TRUE
2013,UF,25,17,combined,,70618.83304698,4936.19677967446,239,0.0698991553200915,60944.0651382155,80293.6009557445,TRUE,TRUE
2013,UF,25,18,combined,,73367.16671539,5709.06066637072,237,0.0778149262396573,62177.6134237492,84556.7200070309,TRUE,TRUE
2013,UF,25,19,combined,,69160.18568912,5220.14441296284,229,0.075479039868802,58928.8906456149,79391.4807326252,TRUE,TRUE
2013,UF,25,14,female,2,28855.88572425,3545.1796402973,89,0.122858112004443,21907.4613105426,35804.3101379574,TRUE,TRUE
2013,UF,25,15,female,2,36584.33450464,3682.08684335001,128,0.100646544298435,29367.5769037252,43801.0921055548,TRUE,TRUE
2013,UF,25,16,female,2,36587.14554311,3411.75479925683,122,0.0932500950432664,29900.2290124849,43274.0620737351,TRUE,TRUE
2013,UF,25,17,female,2,39077.56296944,3774.72645700721,126,0.0965957488177852,31679.2350622154,46475.8908766646,TRUE,TRUE
2013,UF,25,18,female,2,34803.49463922,3595.39619027228,111,0.103305608460957,27756.6475961338,41850.3416823062,TRUE,TRUE
2013,UF,25,19,female,2,34126.83824356,3000.50063579451,115,0.0879220223795776,28245.9650618132,40007.7114253068,TRUE,TRUE
2013,UF,25,14,male,1,33206.4054566,3936.82204917295,113,0.118556103710722,25490.3760266779,40922.4348865221,TRUE,TRUE
2013,UF,25,15,male,1,33854.36343894,3290.47705054006,119,0.0971950648688106,27405.1469279259,40303.5799499541,TRUE,TRUE
2013,UF,25,16,male,1,34076.86892726,3376.87550643131,122,0.099095826956389,27458.3145543792,40695.4233001408,TRUE,TRUE
2013,UF,25,17,male,1,31541.27007754,3003.37961215707,113,0.0952206301386615,25654.7542058103,37427.7859492697,TRUE,TRUE
2013,UF,25,18,male,1,38563.67207617,4273.32277558075,126,0.110812133428066,30188.113341717,46939.230810623,TRUE,TRUE
2013,UF,25,19,male,1,35033.34744556,3885.87565222716,114,0.110919336448383,27417.1711187937,42649.5237723263,TRUE,TRUE
2013,UF,26,14,combined,,160965.95407847,10812.7832467517,345,0.0671743494371521,139773.288342199,182158.619814741,TRUE,TRUE
2013,UF,26,15,combined,,165294.081967,10100.6020205183,351,0.0611068581543945,145497.265784612,185090.898149388,TRUE,TRUE
2013,UF,26,16,combined,,174712.55481591,9994.94875700177,375,0.0572079594825522,155122.815224863,194302.294406957,TRUE,TRUE
2013,UF,26,17,combined,,168226.71438667,10100.5179224432,358,0.0600411055953163,148430.06303348,188023.36573986,TRUE,TRUE
2013,UF,26,18,combined,,165029.53321586,9463.49573196159,349,0.0573442555859578,146481.422413367,183577.644018353,TRUE,TRUE
2013,UF,26,19,combined,,135557.23366593,8305.44258238586,273,0.0612688999161341,119278.865328788,151835.602003072,TRUE,TRUE
2013,UF,26,14,female,2,73808.82750339,7066.73188518115,160,0.095743722319076,59958.2875200341,87659.3674867459,TRUE,TRUE
2013,UF,26,15,female,2,76571.46886202,6747.88151190628,163,0.088125271882479,63345.86412674,89797.0735973,TRUE,TRUE
2013,UF,26,16,female,2,86774.74413335,6664.42754810754,181,0.0768014658489349,73712.7061614826,99836.7821052174,TRUE,TRUE
2013,UF,26,17,female,2,83784.66466167,6529.5518135898,179,0.0779325409960966,70986.9782718458,96582.3510514942,TRUE,TRUE
2013,UF,26,18,female,2,83311.35869785,7028.80098141789,162,0.0843678592124472,69535.1619197712,97087.5554759288,TRUE,TRUE
2013,UF,26,19,female,2,61493.37640299,6002.07291291868,123,0.097605193664839,49729.529661086,73257.223144894,TRUE,TRUE
2013,UF,26,14,male,1,87157.12657508,7452.19242572627,185,0.0855029613591805,72551.0978147943,101763.155335366,TRUE,TRUE
2013,UF,26,15,male,1,88722.61310498,7832.4978558253,188,0.0882807390553025,73371.1993985752,104074.026811385,TRUE,TRUE
2013,UF,26,16,male,1,87937.81068256,7312.3348343137,194,0.0831534783224242,73605.8977644075,102269.723600713,TRUE,TRUE
2013,UF,26,17,male,1,84442.049725,6909.38182724212,179,0.0818239473075761,70899.9101881699,97984.1892618301,TRUE,TRUE
2013,UF,26,18,male,1,81718.17451801,6640.13371902097,187,0.0812565106622339,68703.7515761989,94732.5974598211,TRUE,TRUE
2013,UF,26,19,male,1,74063.85726294,6039.64395584807,150,0.0815464408558448,62226.3726300328,85901.3418958472,TRUE,TRUE
2013,UF,27,14,combined,,63343.90942451,3192.95483323456,390,0.0504066588602297,57085.8329471072,69601.9859019128,TRUE,TRUE
2013,UF,27,15,combined,,56124.14452913,3092.33597871867,346,0.0550981401081965,50063.277382744,62185.011675516,TRUE,TRUE
2013,UF,27,16,combined,,65692.55438324,3366.57478026659,398,0.0512474330138926,59094.1890626567,72290.9197038234,TRUE,TRUE
2013,UF,27,17,combined,,67185.98136542,3477.27955943449,409,0.0517560283970819,60370.6386647511,74001.3240660889,TRUE,TRUE
2013,UF,27,18,combined,,63163.29676967,3332.51546089618,378,0.0527603154257205,56631.6864883906,69694.9070509494,TRUE,TRUE
2013,UF,27,19,combined,,58247.65226998,3245.11812468789,344,0.0557124278528282,51887.3376200136,64607.9669199464,TRUE,TRUE
2013,UF,27,14,female,2,33412.91742715,2404.75823867431,206,0.0719709149587849,28699.6778878224,38126.1569664776,TRUE,TRUE
2013,UF,27,15,female,2,24944.46536294,2224.75079226763,150,0.0891881529588901,20584.0339355185,29304.8967903615,TRUE,TRUE
2013,UF,27,16,female,2,33610.59932377,2558.64501596793,198,0.0761261348338532,28595.7472432499,38625.4514042901,TRUE,TRUE
2013,UF,27,17,female,2,30667.517556,2251.53499790484,187,0.0734175824239264,26254.5900501751,35080.445061825,TRUE,TRUE
2013,UF,27,18,female,2,34555.92549075,2576.6231889026,201,0.0745638599548524,29505.8368387702,39606.0141427298,TRUE,TRUE
2013,UF,27,19,female,2,29164.38342371,2388.77357420634,171,0.0819072201699391,24482.4732510446,33846.2935963754,TRUE,TRUE
2013,UF,27,14,male,1,29930.99199736,2296.27412116774,184,0.0767189447436381,25430.3774212399,34431.6065734801,TRUE,TRUE
2013,UF,27,15,male,1,31179.67916619,2191.5691127382,196,0.0702883792054747,26884.2826355927,35475.0756967873,TRUE,TRUE
2013,UF,27,16,male,1,32081.95505947,2393.84175148729,200,0.074616454859121,27390.1114418666,36773.7986770734,TRUE,TRUE
2013,UF,27,17,male,1,36518.46380942,2526.33056333225,222,0.0691795409718351,31566.946892246,41469.980726594,TRUE,TRUE
2013,UF,27,18,male,1,28607.37127892,2176.76666444497,177,0.07609111103644,24340.9870138605,32873.7555439795,TRUE,TRUE
2013,UF,27,19,male,1,29083.26884627,2349.73843402795,173,0.0807934777362315,24477.8661424857,33688.6715500543,TRUE,TRUE
2013,UF,28,14,combined,,43016.0982348,3170.01923761231,202,0.0736937883187128,36802.9746987808,49229.2217708192,TRUE,TRUE
2013,UF,28,15,combined,,43793.37859993,3257.98749948814,204,0.0743945227257105,37407.8404388516,50178.9167610085,TRUE,TRUE
2013,UF,28,16,combined,,41431.68321903,3139.77258118015,194,0.0757819218828651,35277.8420402706,47585.5243977895,TRUE,TRUE
2013,UF,28,17,combined,,43986.0880153,3074.03091487459,200,0.0698864357704493,37961.0981347831,50011.0778958169,TRUE,TRUE
2013,UF,28,18,combined,,48308.68202321,3661.81503965676,215,0.075800350709163,41131.6564274357,55485.7076189844,TRUE,TRUE
2013,UF,28,19,combined,,38540.5549123,3061.23723377754,172,0.0794289869656382,32540.640185963,44540.469638637,TRUE,TRUE
2013,UF,28,14,female,2,18690.87872699,1901.78230683971,92,0.101749218676032,14963.4538991487,22418.3035548313,TRUE,TRUE
2013,UF,28,15,female,2,18552.19548637,2181.4585330228,85,0.117584925979541,14276.6153278777,22827.7756448623,TRUE,TRUE
2013,UF,28,16,female,2,19356.74319637,1988.77112633812,89,0.102743065099457,15458.8234152541,23254.6629774859,TRUE,TRUE
