year,quarter,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,geography_level,geography,formal_marriage_rate_100k,offset_log_population,fixed_denominator_simplification,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time
2013,1,1,15,combined,17,17,0,351144.84996324,9753.93195908083,0.0277775167715031,1783,TRUE,region,North,4.84130694264195,12.7689540952778,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,1,16,combined,377,377,0,332037.36928787,10055.6900196108,0.0302848141496168,1673,TRUE,region,North,113.541436859521,12.7130027996604,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,17,combined,461,461,0,336859.59513096,10366.8861941809,0.0307750954523074,1668,TRUE,region,North,136.852269213462,12.7274214908605,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,18,combined,825,825,0,353692.59187332,11176.4273707625,0.031599269047641,1699,TRUE,region,North,233.253401104733,12.776183430313,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,19,combined,1034,1034,0,308451.06807917,9955.56934438982,0.0322760086596119,1475,TRUE,region,North,335.223348856942,12.6393184973621,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,15,female,17,17,0,172705.51232325,7162.53142166412,0.0414725119384616,857,TRUE,region,North,9.84334534046683,12.0593431821155,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,1,16,female,365,365,0,167760.39524333,7195.22545671285,0.0428898933283774,825,TRUE,region,North,217.572210336404,12.0302920215776,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,17,female,423,423,0,173317.42678969,7322.32441110194,0.0422480563364648,823,TRUE,region,North,244.060858642498,12.0628800291575,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,18,female,684,684,0,177904.88857862,7968.16339607245,0.0447888951210644,824,TRUE,region,North,384.475100973814,12.0890043526391,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,19,female,726,726,0,159465.04357442,6824.07317135004,0.0427935365543944,731,TRUE,region,North,455.272192404467,11.9795800146446,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,15,male,0,0,0,178439.33763999,6972.72021113155,0.0390761381618629,926,TRUE,region,North,0,12.0920039772873,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,1,16,male,12,12,0,164276.97404454,6971.54468224675,0.0424377471206438,848,TRUE,region,North,7.30473644878951,12.0093091484009,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,17,male,38,38,0,163542.16834127,6865.57024679833,0.041980428145429,845,TRUE,region,North,23.2355975131159,12.0048261464105,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,18,male,141,141,0,175787.7032947,7279.66728757567,0.0414116980376702,875,TRUE,region,North,80.2103886434081,12.0770323146577,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,1,19,male,308,308,0,148986.02450475,6907.06968345941,0.0463605207697799,744,TRUE,region,North,206.730799767182,11.9116077852584,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,15,combined,59,59,0,1042299.33300129,20866.3990623671,0.0200195840117085,3919,TRUE,region,Northeast,5.66056200286631,13.8569397277975,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,2,16,combined,1547,1547,0,1075870.47178783,22123.1029248448,0.0205629799357554,4058,TRUE,region,Northeast,143.790543617139,13.8886406330783,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,17,combined,2022,2022,0,1068533.49235518,22474.2449919083,0.0210327941545119,3963,TRUE,region,Northeast,189.231316984109,13.8817976984585,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,18,combined,3246,3244,2,1025675.84755718,20327.6208794984,0.0198187574835773,3795,TRUE,region,Northeast,316.474255266018,13.8408623167405,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,19,combined,3922,3920,2,959653.60059475,21155.8039341212,0.0220452504122423,3420,TRUE,region,Northeast,408.689135076378,13.7743276656144,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,15,female,56,56,0,541892.37674328,14686.4842302189,0.027102215975953,1977,TRUE,region,Northeast,10.3341553421649,13.2028226938105,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,2,16,female,1483,1483,0,532221.93589533,15195.4684720359,0.0285509999629634,1952,TRUE,region,Northeast,278.64315616853,13.184815854067,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,17,female,1814,1814,0,501475.89768201,14638.7371367117,0.0291913075072538,1867,TRUE,region,Northeast,361.732240449624,13.1253108247746,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,18,female,2605,2605,0,507633.20955165,14293.5827053153,0.0281573042038358,1853,TRUE,region,Northeast,513.165795890458,13.1375144373309,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,19,female,2742,2741,1,473524.94898227,14446.07236886,0.0305075210924122,1692,TRUE,region,Northeast,579.061357990383,13.0679598807846,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,15,male,3,3,0,500406.95625801,14562.6226308041,0.0291015591383898,1942,TRUE,region,Northeast,0.599512049639294,13.1231769588732,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,2,16,male,64,64,0,543648.5358925,14357.2931736702,0.0264091452947629,2106,TRUE,region,Northeast,11.7723116636251,13.2060582433155,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,17,male,208,208,0,567057.59467317,16243.4033605172,0.0286450680020947,2096,TRUE,region,Northeast,36.6805774146951,13.248216155458,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,18,male,641,639,2,518042.63800553,14409.4083384179,0.0278151010771898,1942,TRUE,region,Northeast,123.73498877773,13.1578128306061,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,2,19,male,1180,1179,1,486128.65161248,14982.6459846461,0.0308203310686356,1728,TRUE,region,Northeast,242.73409849141,13.0942285831037,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,15,combined,34,34,0,1426154.17267205,36635.5847574672,0.0256883760952903,2571,TRUE,region,Southeast,2.3840339741318,14.1704919895906,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,3,16,combined,1545,1544,1,1363531.72573764,34536.9782189766,0.0253290609723751,2475,TRUE,region,Southeast,113.308694681394,14.1255887488648,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,17,combined,2048,2048,0,1375493.75014919,35095.270221978,0.0255146707996103,2523,TRUE,region,Southeast,148.891988769696,14.1343233156427,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,18,combined,4427,4425,2,1366650.99692134,35529.6900505537,0.0259976322635344,2476,TRUE,region,Southeast,323.930543348135,14.1278737772734,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,19,combined,5414,5410,4,1259230.23121485,35092.4298650084,0.0278681602419541,2247,TRUE,region,Southeast,429.945205077932,14.0460111646281,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,15,female,31,31,0,716912.94537915,25795.6771916418,0.0359816032865739,1270,TRUE,region,Southeast,4.32409544280236,13.4827096971185,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,3,16,female,1498,1497,1,681357.86671126,24396.538421542,0.0358057631877032,1225,TRUE,region,Southeast,219.855097179763,13.4318429488826,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,17,female,1907,1907,0,684006.4669678,24798.0399524877,0.0362541016058186,1238,TRUE,region,Southeast,278.798533653304,13.4357226511913,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,18,female,3645,3643,2,663787.52537382,24607.4119454392,0.0370712178292011,1183,TRUE,region,Southeast,549.121497567655,13.4057173853433,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,19,female,3859,3857,2,622451.89029739,25056.4630207569,0.0402544572702408,1089,TRUE,region,Southeast,619.967592701225,13.3414216196716,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,15,male,3,3,0,709241.2272929,25756.7482401751,0.0363159208024128,1301,TRUE,region,Southeast,0.422987255189703,13.4719509836033,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,3,16,male,47,47,0,682173.85902638,24322.1501312186,0.0356538876554606,1250,TRUE,region,Southeast,6.88973923261731,13.4330398295963,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,17,male,141,141,0,691487.28318139,24819.8637788458,0.0358934493555033,1285,TRUE,region,Southeast,20.3908305227665,13.4466000397246,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,18,male,782,782,0,702863.47154752,24918.724044556,0.0354531499406159,1293,TRUE,region,Southeast,111.259160798077,13.4629179436069,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,3,19,male,1555,1553,2,636778.34091746,24562.0046166014,0.0385722990848163,1158,TRUE,region,Southeast,244.198004247378,13.3641769005555,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,15,combined,20,20,0,454125.61593063,13743.7933381599,0.0302642988107928,1472,TRUE,region,South,4.40406779498981,13.0261291258245,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,4,16,combined,669,669,0,474919.83887406,13406.3609923108,0.028228681758367,1580,TRUE,region,South,140.865877826049,13.07090130851,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,17,combined,938,938,0,466008.63694671,13489.0754398765,0.0289459773283538,1521,TRUE,region,South,201.283823009329,13.0519594471564,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,18,combined,1721,1721,0,481484.18690196,13894.6708797223,0.0288580004446783,1554,TRUE,region,South,357.436453120823,13.0846286683559,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,19,combined,1861,1860,1,438763.79642249,12959.6644231155,0.0295367679119917,1401,TRUE,region,South,424.146206950955,12.9917164981054,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,15,female,20,20,0,219212.01575184,9443.02216311795,0.0430771193391514,707,TRUE,region,South,9.12358746914726,12.2977946489398,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,4,16,female,645,645,0,244611.38620151,9771.02188161317,0.039945082006787,787,TRUE,region,South,263.683555379818,12.4074260514441,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,17,female,845,845,0,232233.94672439,9548.36115948724,0.0411152688664376,739,TRUE,region,South,363.857227558048,12.3555005336171,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,18,female,1326,1326,0,246595.39612373,10087.1887016779,0.0409058273602829,766,TRUE,region,South,537.722934346542,12.4155042001291,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,19,female,1243,1243,0,228121.34104409,9862.76680990438,0.043234739743171,704,TRUE,region,South,544.885451887537,12.3376329639315,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,15,male,0,0,0,234913.60017879,9643.49793077895,0.0410512542630116,765,TRUE,region,South,0,12.3669730667096,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,4,16,male,24,24,0,230308.45267255,9288.57815835261,0.0403310345346248,793,TRUE,region,South,10.42080727889,12.3471747880121,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,17,male,93,93,0,233774.69022232,9355.55606559902,0.040019542135643,782,TRUE,region,South,39.7818942296777,12.3621130681924,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,18,male,395,395,0,234888.79077823,9283.73951181297,0.0395239784795785,788,TRUE,region,South,168.164687080764,12.3668674503864,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,4,19,male,618,617,1,210642.4553784,9001.230205332,0.0427322696612234,697,TRUE,region,South,293.388148599872,12.257917450855,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,15,combined,27,27,0,257031.9956908,9368.38416053678,0.0364483189548378,956,TRUE,region,Central-West,10.5045287951155,12.4569558529796,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,5,16,combined,441,441,0,246157.95331472,9020.46717207671,0.0366450364516307,923,TRUE,region,Central-West,179.153260766744,12.4137286955103,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,17,combined,598,598,0,271089.67555141,9433.8736834131,0.0347998265305535,993,TRUE,region,Central-West,220.591211665895,12.5102049512183,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,18,combined,976,976,0,253745.56692196,9025.42078272811,0.0355687821159213,946,TRUE,region,Central-West,384.637261584227,12.4440873389272,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,19,combined,1216,1216,0,233453.49993478,9050.55583308568,0.0387681308509581,866,TRUE,region,Central-West,520.874606865913,12.3607381925111,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,15,female,25,25,0,126965.23430708,6760.3591114701,0.0532457498965377,470,TRUE,region,Central-West,19.6904295387938,11.751668582352,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,5,16,female,428,428,0,127403.00353281,6458.85863887688,0.0506962823463854,465,TRUE,region,Central-West,335.941844487032,11.7551105974531,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,17,female,543,543,0,136006.40268118,6961.11121883421,0.0511822317303115,489,TRUE,region,Central-West,399.245909968574,11.8204572421481,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,18,female,755,755,0,125503.42129928,6493.12316893034,0.051736622808446,459,TRUE,region,Central-West,601.577225691401,11.7400882985312,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,19,female,821,821,0,125066.58680889,6534.36287070402,0.0522470712396506,438,TRUE,region,Central-West,656.450312547941,11.7366015689242,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,15,male,2,2,0,130066.76138372,6541.51174256752,0.0502934929183706,486,TRUE,region,Central-West,1.53767186844888,11.775803146722,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,5,16,male,13,13,0,118754.94978191,6299.49856543785,0.05304619788065,458,TRUE,region,Central-West,10.9469121277674,11.6848174034022,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,17,male,55,55,0,135083.27287023,6411.12018509345,0.0474605037979232,504,TRUE,region,Central-West,40.7156258738539,11.8136467033312,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,18,male,221,221,0,128242.14562268,6355.20717344345,0.0495563072700143,487,TRUE,region,Central-West,172.330242079883,11.7616755184495,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,5,19,male,395,395,0,108386.91312589,5828.25381498461,0.0537726709516597,428,TRUE,region,Central-West,364.435141299035,11.5934626330786,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,2,1,15,combined,23,23,0,349502.74608523,10022.0254177968,0.0286750977783529,1783,TRUE,region,North,6.5807780504223,12.7642666978075,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,1,16,combined,398,398,0,338376.58556073,10129.2575286713,0.0299348653568506,1682,TRUE,region,North,117.620431490692,12.731914712715,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,17,combined,509,509,0,345590.61761774,10503.645385585,0.0303933175558695,1740,TRUE,region,North,147.284091075357,12.7530101674467,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,18,combined,966,966,0,331181.26366481,10300.7506874716,0.031103059917958,1653,TRUE,region,North,291.68316749274,12.7104211288327,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,19,combined,1081,1081,0,342232.18135549,10956.0683512152,0.0320135538037983,1615,TRUE,region,North,315.867431203708,12.7432446785535,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,15,female,21,21,0,175541.12731491,7247.74273022061,0.0412880037919467,884,TRUE,region,North,11.9630085104372,12.0756286381086,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,1,16,female,382,382,0,168048.24764839,6904.24964050144,0.0410849249374341,828,TRUE,region,North,227.315669961203,12.032006405538,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,17,female,476,476,0,178941.47058492,7550.39848436017,0.0421947939719037,859,TRUE,region,North,266.008767248901,12.0948140513808,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,18,female,762,762,0,165447.9981791,7453.78425967213,0.0450521272043636,804,TRUE,region,North,460.567675877905,12.0164122140266,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,19,female,750,750,0,171813.44400859,7586.84851734304,0.0441574788347979,773,TRUE,region,North,436.519973351156,12.0541645393041,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,15,male,2,2,0,173961.61877032,7031.4764082887,0.0404196998050029,899,TRUE,region,North,1.14967888557107,12.0665899720852,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,1,16,male,16,16,0,170328.33791234,7026.93493168909,0.041255231030937,854,TRUE,region,North,9.39362186944749,12.0454832527629,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,17,male,33,33,0,166649.14703282,6850.87467574593,0.0411095694020967,881,TRUE,region,North,19.8020815513091,12.0236459654079,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,18,male,204,204,0,165733.26548571,6721.6744274666,0.0405571833015392,849,TRUE,region,North,123.089350470554,12.0181349405722,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,1,19,male,331,331,0,170418.7373469,7179.65189482137,0.0421294747666547,842,TRUE,region,North,194.227468852926,12.0460138482881,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,15,combined,49,49,0,1044705.85379691,21010.9181725574,0.0201118028545496,3942,TRUE,region,Northeast,4.69031544352058,13.859245924138,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,2,16,combined,1374,1373,1,1073261.35753877,20524.0271938261,0.0191230468232754,4060,TRUE,region,Northeast,128.021007217747,13.8862125684103,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,17,combined,1719,1719,0,1041653.10881452,21665.8988302348,0.0207995335941466,3906,TRUE,region,Northeast,165.026147904109,13.8563195368618,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,18,combined,3096,3095,1,1029405.63076215,20926.21601117,0.0203284452560033,3821,TRUE,region,Northeast,300.756077825977,13.8444921361316,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,19,combined,3681,3679,2,968028.70456485,20872.0827191015,0.021561429553356,3465,TRUE,region,Northeast,380.257319090005,13.7830170192951,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,15,female,44,44,0,530691.63218888,14945.2738914494,0.0281618796772928,1931,TRUE,region,Northeast,8.2910672283485,13.1819364011938,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,2,16,female,1313,1312,1,544226.25249973,14515.6457047318,0.0266720791914371,2014,TRUE,region,Northeast,241.259952817262,13.2071203447038,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,17,female,1546,1546,0,496122.40982996,14290.2989370682,0.0288039779173975,1863,TRUE,region,Northeast,311.616643265494,13.1145779692704,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,18,female,2434,2434,0,517263.69023425,14409.6611809036,0.0278574766660656,1887,TRUE,region,Northeast,470.553036285561,13.1563080626026,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,19,female,2527,2526,1,466162.27210185,13876.0693393356,0.0297666074021192,1679,TRUE,region,Northeast,542.085911115494,13.0522890758866,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,15,male,5,5,0,514014.22160803,14094.9751482305,0.0274213719304033,2011,TRUE,region,Northeast,0.972735731777638,13.1500062125527,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,2,16,male,61,61,0,529035.10503904,14199.8987864799,0.0268411276515044,2046,TRUE,region,Northeast,11.5304257541659,13.178810069771,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,17,male,173,173,0,545530.69898456,15549.4963766334,0.0285034305229329,2043,TRUE,region,Northeast,31.7122391685782,13.2095143594537,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,18,male,662,661,1,512141.9405279,14346.9219931535,0.028013565884421,1934,TRUE,region,Northeast,129.261040272865,13.1463570931947,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,2,19,male,1154,1153,1,501866.432463,15273.3109960545,0.0304330196405008,1786,TRUE,region,Northeast,229.941658846665,13.1260892924799,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,15,combined,34,34,0,1386558.61194531,35464.6858374135,0.0255774876964323,2532,TRUE,region,Southeast,2.45211415565757,14.1423354164552,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,3,16,combined,1509,1509,0,1342065.96129863,33519.8586886665,0.0249763123835072,2462,TRUE,region,Southeast,112.438586739793,14.1097207467952,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,17,combined,2121,2121,0,1376823.25633148,35188.4187652772,0.0255576876722987,2514,TRUE,region,Southeast,154.050274081756,14.1352894153198,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,18,combined,4566,4559,7,1343689.28000967,34677.8399234629,0.025807930776387,2436,TRUE,region,Southeast,339.810703853136,14.1109295828676,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,19,combined,5967,5957,10,1313946.38230609,33864.5275321279,0.0257731426397268,2334,TRUE,region,Southeast,454.128119712723,14.0885456722521,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,15,female,33,33,0,691149.309896,24946.3420861746,0.0360939984009076,1254,TRUE,region,Southeast,4.77465571150836,13.4461111574054,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,3,16,female,1469,1469,0,683420.58238997,24179.412176976,0.0353799882532348,1205,TRUE,region,Southeast,214.948164842037,13.4348657358422,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,17,female,1951,1951,0,710677.32519396,26259.2079636948,0.0369495508478874,1253,TRUE,region,Southeast,274.526839514336,13.473973773415,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,18,female,3719,3714,5,667364.59620444,24440.413158771,0.0366222800816421,1199,TRUE,region,Southeast,557.266600768364,13.4110917965511,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,19,female,4286,4277,9,645926.31393891,24442.3964742715,0.0378408433699192,1116,TRUE,region,Southeast,663.543179385839,13.3784407111488,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,15,male,1,1,0,695409.30204931,25163.5944849414,0.0361853003846605,1278,TRUE,region,Southeast,0.143800204721606,13.4522558750113,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,3,16,male,40,40,0,658645.37890866,23592.3134121892,0.0358194472589794,1257,TRUE,region,Southeast,6.07307077235976,13.3979405486289,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,17,male,170,170,0,666145.93113752,23230.8907267797,0.034873575955212,1261,TRUE,region,Southeast,25.5199337042719,13.4092640413423,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,18,male,847,845,2,676324.68380523,24398.2175155344,0.0360747110075324,1237,TRUE,region,Southeast,125.235707091821,13.4244285412043,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,3,19,male,1681,1680,1,668020.06836718,23826.8707530068,0.0356678966415576,1218,TRUE,region,Southeast,251.639146726357,13.4120734945334,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,4,15,combined,31,31,0,469938.0597782,13301.6900553735,0.0283051984800968,1542,TRUE,region,South,6.59661403348162,13.0603561772955,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,4,16,combined,749,749,0,455186.9608953,12903.5145971815,0.0283477245740999,1524,TRUE,region,South,164.547771431502,13.0284635166021,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,4,17,combined,966,966,0,470211.1184155,13447.4666209203,0.0285987848739841,1539,TRUE,region,South,205.439633851107,13.0609370609495,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,4,18,combined,1782,1782,0,469331.46660191,13371.3758400695,0.0284902607039795,1536,TRUE,region,South,379.689010179133,13.0590645496134,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,4,19,combined,1971,1970,1,435103.68355635,13232.0559706916,0.0304112708551177,1390,TRUE,region,South,452.995475443898,12.9833396346724,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,4,15,female,29,29,0,216943.92232164,8794.23851855291,0.0405369204375065,725,TRUE,region,South,13.3675097645763,12.2873941766448,TRUE,2013Q2,2,-22,2,1,0,0,0,1,1,1,0,-23
2013,2,4,16,female,729,729,0,232627.79134838,9444.78900039108,0.0406004327584691,747,TRUE,region,South,313.376142968344,12.3571949932208,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
2013,2,4,17,female,843,843,0,248896.29811858,10014.2853673854,0.0402347702359735,790,TRUE,region,South,338.695274446539,12.4247916152783,TRUE,2013Q2,2,-22,2,0,0,0,0,1,1,1,0,-23
