year,quarter,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,geography_level,geography,formal_marriage_rate_100k,offset_log_population,fixed_denominator_simplification,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time
2013,1,12,15,male,0,0,0,8148.75686117,766.611491969183,0.0940771095554707,126,TRUE,UF,12,0,9.00562066222888,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,12,16,male,1,1,0,7994.02006946,833.818234197973,0.104305246540906,120,TRUE,UF,12,12.5093506309842,8.98644904983354,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,12,17,male,2,2,0,8903.90782948,865.584512154528,0.0972140018440734,134,TRUE,UF,12,22.4620474324564,9.094245541316,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,12,18,male,7,7,0,7336.68924428,765.89350970175,0.104392251627514,110,TRUE,UF,12,95.4108831235765,8.90064296321432,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,12,19,male,13,13,0,6909.73562821,689.328654650579,0.0997619434000188,101,TRUE,UF,12,188.140338494654,8.8406866567259,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,15,combined,6,6,0,78538.44189586,4368.23536904092,0.055619073457468,406,TRUE,UF,13,7.6395709606206,11.2713434895836,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,13,16,combined,48,48,0,76143.86253057,4446.39263878172,0.0583946294686141,383,TRUE,UF,13,63.0385672656534,11.2403797579717,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,17,combined,71,71,0,76742.76477795,4196.70555256401,0.0546853578276322,388,TRUE,UF,13,92.516864886786,11.2482143910116,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,18,combined,146,146,0,85843.35645155,5609.08103321284,0.0653408867624905,402,TRUE,UF,13,170.077226747771,11.3602794777931,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,19,combined,213,213,0,65684.57774697,3879.99962736415,0.0590701769037882,320,TRUE,UF,13,324.277033218541,11.0926194394285,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,15,female,6,6,0,38685.74090077,3072.86411179067,0.0794314401182764,193,TRUE,UF,13,15.5095905113726,10.5632263589462,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,13,16,female,47,47,0,35783.1293997,2874.61983347307,0.0803345006906291,178,TRUE,UF,13,131.346812837432,10.4852318154992,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,17,female,63,63,0,42943.24243645,3253.98059049878,0.0757739845870796,205,TRUE,UF,13,146.705270551545,10.6676345794448,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,18,female,121,121,0,40251.22839015,3901.15930920255,0.0969202547407773,180,TRUE,UF,13,300.611943633527,10.602895801391,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,19,female,142,142,0,34579.767244,2759.39403349127,0.0797979354233525,166,TRUE,UF,13,410.644753615682,10.4510240282719,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,15,male,0,0,0,39852.70099509,3170.1897195326,0.0795476753237673,213,TRUE,UF,13,0,10.5929454609701,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,13,16,male,1,1,0,40360.73313087,3107.73639134842,0.0769990074578567,205,TRUE,UF,13,2.47765568766428,10.6056126390912,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,17,male,8,8,0,33799.5223415,2651.55515384582,0.0784494859736572,183,TRUE,UF,13,23.6689735410177,10.428201949463,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,18,male,25,25,0,45592.1280614,3332.10219386678,0.0730850332184399,222,TRUE,UF,13,54.8340274144078,10.7274903503677,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,13,19,male,71,71,0,31104.81050297,2887.17525899459,0.0928208599347974,154,TRUE,UF,13,228.260512930052,10.3451177647579,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,15,combined,0,0,0,9754.32597112,865.038480657314,0.0886825479503623,141,TRUE,UF,14,0,9.18546615493652,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,14,16,combined,12,12,0,10441.21090968,863.10441971554,0.0826632492324583,151,TRUE,UF,14,114.929198383253,9.25351584222784,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,17,combined,8,8,0,8639.76975144,742.434728131153,0.0859322354056264,123,TRUE,UF,14,92.5950601712115,9.06413121230412,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,18,combined,17,17,0,11440.70180834,981.449988581188,0.085785820225271,159,TRUE,UF,14,148.592282928023,9.34493260993501,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,19,combined,37,37,0,9112.34294652,886.027071773689,0.0972337275905603,118,TRUE,UF,14,406.042663419843,9.1173851412186,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,15,female,0,0,0,4834.47194227,630.346049460455,0.130385708509145,71,TRUE,UF,14,0,8.48352718626006,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,14,16,female,12,12,0,5375.13929916,667.406335131768,0.124165402603811,76,TRUE,UF,14,223.250028178345,8.58953976878284,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,17,female,7,7,0,3767.45812865,516.674920701705,0.137141516390746,52,TRUE,UF,14,185.801666825912,8.23415581661009,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,18,female,14,14,0,6078.69102511,706.141214727432,0.116166656902035,79,TRUE,UF,14,230.312742367863,8.71254465985888,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,19,female,26,26,0,3838.92832359,521.395003834768,0.13581785328755,48,TRUE,UF,14,677.272348124643,8.2529485242326,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,15,male,0,0,0,4919.85402885,578.554028951192,0.117595771248202,70,TRUE,UF,14,0,8.5010341401133,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,14,16,male,0,0,0,5066.07161052,634.893993828027,0.125322743663874,75,TRUE,UF,14,0,8.53032096597691,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,17,male,1,1,0,4872.31162279,628.462710036038,0.128986558884377,71,TRUE,UF,14,20.5241387952804,8.49132376932906,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,18,male,3,3,0,5362.01078323,575.337248115957,0.10729878610378,80,TRUE,UF,14,55.9491601431067,8.58709432984013,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,14,19,male,11,11,0,5273.41462293,648.523571130903,0.122979818107034,70,TRUE,UF,14,208.593497506711,8.57043336775533,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,15,combined,6,6,0,157901.62567819,7481.86963718548,0.047383107077275,436,TRUE,UF,15,3.79983421591127,11.9697274958094,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,15,16,combined,134,134,0,157443.31386629,8139.45554344427,0.0516976894322535,427,TRUE,UF,15,85.109997185273,11.9668207605039,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
