year,quarter,geography_level,geography_value,age,sex,union_conservative,union_conservative_se,union_expanded,union_expanded_se,unweighted_n,union_conservative_unweighted_n,union_expanded_unweighted_n,union_expanded_ambiguous_unweighted_n,union_conservative_cv,union_expanded_cv,union_conservative_ci_lower,union_conservative_ci_upper,union_expanded_ci_lower,union_expanded_ci_upper,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time,union_conservative_variance,union_expanded_variance,population
2015,4,Brazil,Brazil,15,female,0.0172189717124327,0.00256347328692587,0.0447682078150413,0.00367331115800882,5147,89,266,150,0.148874934562727,0.0820517804327797,0.0121946563947275,0.0222432870301379,0.0375686502413349,0.0519677653887477,2015Q4,12,-12,4,1,0,0,0,1,1,1,0,-13,6.57139529278252e-06,1.34932148635521e-05,1760593.69060645
2015,4,Brazil,Brazil,15,male,0.000770268361939079,0.000411833137248781,0.0176195718282892,0.00250452421434811,5504,5,98,93,0.534661888763067,0.142144442484519,0,0.00157744647858683,0.0127107945697584,0.02252834908682,2015Q4,12,-12,4,1,0,0,0,1,1,1,0,-13,1.69606532936173e-07,6.27264154025602e-06,1802420.41771645
2015,4,Brazil,Brazil,16,combined,0.0210573466385685,0.0020154543947013,0.0553681288657576,0.003103675883113,10356,221,613,327,0.0957126474334526,0.0560552784913139,0.017107128612471,0.025007564664666,0.0492850359151706,0.0614512218163447,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,4.06205641712078e-06,9.63280398741726e-06,3475371.58103197
2015,4,Brazil,Brazil,16,female,0.0394740420586852,0.00396136121203938,0.0827193294146376,0.00538821335380154,4896,201,445,191,0.100353574284339,0.0651385038047476,0.0317099167533341,0.0472381673640364,0.0721586253001688,0.0932800335291064,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,1.56923826522501e-05,2.90328431460852e-05,1706468.32442154
2015,4,Brazil,Brazil,16,male,0.00329068401442372,0.000862303529908429,0.0289823120059927,0.0028618476619555,5460,20,168,136,0.262043856574737,0.0987446295300304,0.00160060015206144,0.004980767876786,0.0233731936593197,0.0345914303526656,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,7.43567377692537e-07,8.19017204024016e-06,1768903.25661043
2015,4,Brazil,Brazil,17,combined,0.0406204766837114,0.0026023835327244,0.0805992887694674,0.00368178705127062,9898,426,847,308,0.0640658048645682,0.0456801431809327,0.0355198986856115,0.0457210546818114,0.0733831187502311,0.0878154587887038,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,6.77240005139513e-06,1.3555555890904e-05,3361886.48906871
2015,4,Brazil,Brazil,17,female,0.0719811424603811,0.00483506655812004,0.121600723963115,0.00625155591273511,4781,365,630,175,0.0671712950483009,0.0514105155708726,0.0625045861436118,0.0814576987771504,0.109347899526816,0.133853548399414,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,2.33778686214508e-05,3.90819513300533e-05,1643339.34376406
2015,4,Brazil,Brazil,17,male,0.0106322298915058,0.00167970540474623,0.0413921760704621,0.00361383457773964,5117,61,217,133,0.157982419669854,0.0873071899285457,0.00734006779356588,0.0139243919894456,0.0343091904520069,0.0484751616889172,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,2.8214102467337e-06,1.30598003552666e-05,1718547.14530465
2015,4,Brazil,Brazil,18,combined,0.0718531585209516,0.00367800784038945,0.123591728589732,0.00454804095212997,9945,665,1234,428,0.0511878380310447,0.0367989104451106,0.0646443956189323,0.0790619214229708,0.114677732123344,0.13250572505612,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,1.35277416739663e-05,2.06846765022513e-05,3392229.72666118
2015,4,Brazil,Brazil,18,female,0.121769836549831,0.00655942808766219,0.185515082117574,0.00763508506137552,4803,558,901,239,0.0538674295171444,0.0411561419924695,0.108913593738832,0.134626079360829,0.170550590378379,0.20047957385677,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,4.30260968372117e-05,5.82945238944396e-05,1700415.02501465
2015,4,Brazil,Brazil,18,male,0.0216827295510902,0.00270211968884027,0.061353588304298,0.00411083706748366,5142,107,333,189,0.124620827026107,0.0670023902611036,0.0163866722790466,0.0269787868231337,0.0532964957057178,0.0694106809028783,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,7.30145081281824e-06,1.68989813953977e-05,1691814.70164653
2015,4,Brazil,Brazil,19,combined,0.116343011902148,0.0049051881219049,0.179096328242061,0.00558523797642943,9373,1032,1661,452,0.0421614331768415,0.0311856643363487,0.106729019845821,0.125957003958476,0.168149462963174,0.190043193520948,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,2.40608705112769e-05,3.11948832533495e-05,3275229.62329097
2015,4,Brazil,Brazil,19,female,0.18107142068233,0.00830685725609528,0.254781987620448,0.00906364982022118,4525,788,1151,243,0.045876136746443,0.0355741389133184,0.164790279635668,0.197352561728992,0.237017560404331,0.272546414836564,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,6.90038774731428e-05,8.21497480635954e-05,1644122.29416987
2015,4,Brazil,Brazil,19,male,0.0510981208752769,0.00440987721346279,0.102806756298316,0.00590229315822374,4848,244,510,209,0.086302140625223,0.0574115298521526,0.042454920360646,0.0597413213899078,0.0912384742820003,0.114375038314632,2015Q4,12,-12,4,0,0,0,0,1,1,1,0,-13,1.94470170378183e-05,3.48370645256148e-05,1631107.3291211
2016,1,Brazil,Brazil,14,combined,0.00246967817450322,0.000546040383733454,0.0173606756963566,0.00173263371794712,9555,35,214,162,0.221097788922758,0.0998022051820677,0.00139945868828122,0.00353989766072522,0.0139647760107805,0.0207565753819327,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,2.98160100667778e-07,3.00201960056726e-06,3173574.8462678
2016,1,Brazil,Brazil,14,female,0.00513732537516733,0.0011361781659439,0.023974056536934,0.00284224395667988,4701,34,145,95,0.221161418242248,0.118554986816736,0.00291045708989652,0.00736419366043814,0.0184033607465648,0.0295447523273031,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,1.29090082476764e-06,8.0783507092833e-06,1520646.11332031
2016,1,Brazil,Brazil,14,male,1.55207347168881e-05,1.5532054717799e-05,0.0112765586556914,0.00200174459748413,4854,1,69,67,1.0007293469747,0.177513784001277,0,4.59630025696797e-05,0.00735321133837485,0.0151999059730079,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,2.41244723756702e-10,4.0069814335569e-06,1652928.73294749
2016,1,Brazil,Brazil,15,combined,0.00918411204928552,0.00112132036976671,0.0316628531541964,0.00207039219574883,10489,108,393,248,0.122093498396935,0.065388680725206,0.00698636450941164,0.0113818595891594,0.0276049590166559,0.0357207472917369,2016Q1,13,-11,1,1,0,0,0,1,1,1,0,-12,1.25735937165375e-06,4.28652384421766e-06,3536672.52303252
2016,1,Brazil,Brazil,15,female,0.0179593061162366,0.00220820931202227,0.0499990056075092,0.00364558663511702,5124,104,308,170,0.122956271123742,0.0729131827887692,0.013631295394347,0.0222873168381262,0.0428537871001593,0.0571442241148591,2016Q1,13,-11,1,1,0,0,0,1,1,1,0,-12,4.87618836570187e-06,1.32903019141438e-05,1750205.5688133
2016,1,Brazil,Brazil,15,male,0.000587035295572173,0.000345557129234953,0.0136988846303993,0.00193229772805703,5365,4,85,78,0.588647960082441,0.141055113623561,0,0.00126431482347373,0.00991165067599899,0.0174861185847997,2016Q1,13,-11,1,1,0,0,0,1,1,1,0,-12,1.19409729565102e-07,3.73377450985436e-06,1786466.95421922
2016,1,Brazil,Brazil,16,combined,0.0204823786548787,0.0019056941870047,0.0488892466395547,0.00277463524471399,10582,220,578,300,0.0930406677425028,0.0567534874319197,0.0167472866828021,0.0242174706269552,0.0434510614896798,0.0543274317894296,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,3.6316703343835e-06,7.69860074120906e-06,3571302.65615155
2016,1,Brazil,Brazil,16,female,0.0378087365583859,0.00370512004575572,0.072253805464182,0.00468678456599615,5043,202,430,180,0.0979963993251696,0.0648655740121468,0.0305468347103073,0.0450706384064645,0.0630678765115314,0.0814397344168327,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,1.37279145534609e-05,2.19659495680597e-05,1762315.86967461
2016,1,Brazil,Brazil,16,male,0.0036030317601013,0.00100322058918183,0.0261274812621648,0.00291312307137658,5539,18,148,120,0.278437897853452,0.111496513657253,0.00163675553675586,0.00556930798344674,0.020417864959734,0.0318370975645956,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,1.00645155055834e-06,8.48628602898652e-06,1808986.78647694
2016,1,Brazil,Brazil,17,combined,0.0379542805251677,0.00269645670359842,0.0787374763818532,0.00392637857001683,9811,381,816,339,0.0710448641441216,0.0498667057980759,0.0326693225002432,0.0432392385500922,0.0710419157949504,0.0864330369687561,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,7.27087875438086e-06,1.54164486750874e-05,3278148.0753913
2016,1,Brazil,Brazil,17,female,0.0679681176625967,0.00489970338471448,0.122495286001019,0.00647612737089457,4721,339,628,211,0.0720882606906563,0.0528683803460055,0.0583648754936273,0.0775713598315661,0.109802309594771,0.135188262407266,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,2.40070932581825e-05,4.19402257240498e-05,1638817.24408571
2016,1,Brazil,Brazil,17,male,0.00794984644591279,0.0017399398847355,0.0349933756805958,0.00344275728239097,5090,42,188,128,0.21886459022489,0.0983831143875615,0.00453962693656643,0.0113600659552591,0.0282456953995965,0.0417410559615951,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,3.02739080249338e-06,1.18525777054561e-05,1639330.83130559
2016,1,Brazil,Brazil,18,combined,0.0674728994088482,0.00366140270022516,0.11911303577963,0.00458433149798025,10102,654,1214,407,0.0542647897497201,0.0384872358258224,0.0602966819835092,0.0746491168341872,0.110127911150396,0.128098160408864,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,1.34058697332161e-05,2.10160952833738e-05,3392838.85263851
2016,1,Brazil,Brazil,18,female,0.116893710996477,0.00654938117800429,0.181528861778568,0.00762677425330058,4775,543,883,219,0.0560285161808381,0.0420141137810023,0.104057159766564,0.129730262226389,0.166580658923881,0.196477064633254,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,4.28943938147969e-05,5.81676855108086e-05,1665197.44019785
2016,1,Brazil,Brazil,18,male,0.0198383565253459,0.0024495048921817,0.0589531710456427,0.00411459793575293,5327,111,331,188,0.123473176271036,0.0697943446090004,0.0150374151567151,0.0246392978939767,0.0508887072807041,0.0670176348105813,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,6.00007421682208e-06,1.69299161729023e-05,1727641.41244066
2016,1,Brazil,Brazil,19,combined,0.115361181213653,0.00501741944091893,0.172602141768445,0.00565357809683764,9288,978,1572,449,0.0434931351095175,0.032754970702636,0.105527219814121,0.125195142613185,0.161521332314859,0.183682951222032,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,2.51744978461112e-05,3.19629452970423e-05,3241766.0465356
2016,1,Brazil,Brazil,19,female,0.183845135789832,0.00835937225584836,0.245937216999384,0.00893737435866701,4498,775,1117,246,0.0454696406295168,0.0363400646218152,0.167461067235005,0.200229204344658,0.228420285140045,0.263454148858723,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,6.98791045118473e-05,7.98766604269586e-05,1639982.76391812
2016,1,Brazil,Brazil,19,male,0.0452440147225939,0.00454235507970116,0.0975181646321331,0.00647582169532759,4790,203,455,203,0.100396817292892,0.0664063122983936,0.036341162361387,0.0541468670838007,0.0848257873389879,0.110210541925278,2016Q1,13,-11,1,0,0,0,0,1,1,1,0,-12,2.06329896700869e-05,4.19362666296755e-05,1601783.28261748
2016,2,Brazil,Brazil,14,combined,0.00286021998142138,0.000880674407245235,0.0187370642127686,0.00191545763469985,9467,26,202,164,0.307904431465298,0.102228268684405,0.00113412986111456,0.0045863101017282,0.0149828362348446,0.0224912921906926,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,7.75587411576746e-07,3.66897795032994e-06,3139275.35990008
2016,2,Brazil,Brazil,14,female,0.00566977137380803,0.00177876522597909,0.0232025209284702,0.00283870727543281,4654,25,133,96,0.313727857563401,0.122344778146483,0.00218345559393675,0.0091560871536793,0.01763875690597,0.0287662849509703,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,3.16400572915244e-06,8.05825899559517e-06,1545836.30740183
2016,2,Brazil,Brazil,14,male,0.000134601738882784,0.000134619734009034,0.0144050095229828,0.00254159716970077,4813,1,69,68,1.00013369163281,0.176438423428025,0,0.000398451569148853,0.00942357060716036,0.0193864484388053,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,1.81224727846631e-08,6.45971617303096e-06,1593439.05249825
2016,2,Brazil,Brazil,15,combined,0.00844838530143011,0.00106442847841416,0.028077719378263,0.00200281152929873,10366,98,353,215,0.125991942890434,0.0713309903242801,0.00636214381961959,0.0105346267832406,0.0241522809130159,0.0320031578435101,2016Q2,14,-10,2,1,0,0,0,1,1,1,0,-11,1.13300798565908e-06,4.01125402189192e-06,3448002.05410127
2016,2,Brazil,Brazil,15,female,0.0169335510542091,0.00214807144466327,0.0418868299101172,0.00332379335715978,5076,95,259,130,0.126852981857538,0.0793517524313045,0.0127234083864501,0.021143693721968,0.0353723146380306,0.0484013451822039,2016Q2,14,-10,2,1,0,0,0,1,1,1,0,-11,4.61421093137775e-06,1.10476022810995e-05,1690620.7629949
2016,2,Brazil,Brazil,15,male,0.000285559469780212,0.000251657702281744,0.0147931981979183,0.00208398199074794,5290,3,94,85,0.881279484359032,0.140874337169443,0,0.000778799502684534,0.0107086685516222,0.0188777278442143,2016Q2,14,-10,2,1,0,0,0,1,1,1,0,-11,6.33315991177269e-08,4.34298093776175e-06,1757381.29110637
2016,2,Brazil,Brazil,16,combined,0.0219628565752963,0.00206196183458072,0.0501936248828771,0.00290693091784147,10617,224,570,287,0.09388404588955,0.0579143451907403,0.0179214856420219,0.0260042275085706,0.0444961449783618,0.0558911047873923,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,4.25168660726749e-06,8.45024736110265e-06,3548627.99468191
2016,2,Brazil,Brazil,16,female,0.0418496331479108,0.00408183561133875,0.0768360570100708,0.0049910217127137,5074,206,426,167,0.0975357560940177,0.064956765181997,0.0338493823588739,0.0498498839369478,0.0670538342070945,0.0866182798130471,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,1.66613819579932e-05,2.49102977367796e-05,1725965.45846175
2016,2,Brazil,Brazil,16,male,0.00313112620152119,0.000980649833202378,0.0249646443847594,0.00287208161360526,5543,18,144,120,0.313193966032398,0.115045965379688,0.00120908784699931,0.00505316455604306,0.0193354678614334,0.0305938209080854,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,9.61674095359852e-07,8.2488527952094e-06,1822662.53622016
2016,2,Brazil,Brazil,17,combined,0.0330862934045989,0.00237616747601953,0.0716249124677142,0.00351448913628843,10070,362,801,353,0.0718172763253453,0.0490679711179071,0.0284290907303651,0.0377434960788326,0.0647366403365316,0.0785131845988968,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,5.64617187409302e-06,1.23516338890894e-05,3392487.61619875
2016,2,Brazil,Brazil,17,female,0.0591321859938612,0.00448459462041222,0.114447776620367,0.00625332980744207,4767,316,614,227,0.0758401629339018,0.054639155011153,0.0503425420525911,0.0679218299351312,0.10219147541433,0.126704077826405,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,2.01115889094302e-05,3.91041336806435e-05,1671688.98672429
2016,2,Brazil,Brazil,17,male,0.00778372107272113,0.00154153602406555,0.0300241643279719,0.00289811240002473,5303,46,187,126,0.198046154231814,0.0965259971390681,0.00476236598468159,0.0108050761607607,0.0243439684007745,0.0357043602551693,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,2.37633331349182e-06,8.3990554831771e-06,1720798.62947446
2016,2,Brazil,Brazil,18,combined,0.0649560081486083,0.00347801667440952,0.114456515065156,0.00457988802070367,10125,646,1193,391,0.0535441874206988,0.0400142186584704,0.0581392207291359,0.0717727955680807,0.105480099491351,0.123432930638962,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,1.20965999874707e-05,2.0975374282185e-05,3430784.84976843
2016,2,Brazil,Brazil,18,female,0.109477062008186,0.00614143239608107,0.171141245918608,0.00736952635078872,4781,529,863,209,0.0560978919549547,0.0430610768972287,0.0974400756983791,0.121514048317992,0.156697239687944,0.185585252149273,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,3.77171918756341e-05,5.43099186349693e-05,1682140.32642857
2016,2,Brazil,Brazil,18,male,0.0221281726035918,0.00300904506451837,0.0599276097395485,0.00456446208054231,5344,117,330,182,0.135982537664675,0.0761662629358976,0.0162305526492778,0.0280257925579058,0.0509814284528869,0.0688737910262102,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,9.05435220030236e-06,2.08343140847086e-05,1748644.52333986
2016,2,Brazil,Brazil,19,combined,0.110979888589469,0.00469251591074161,0.174598405651868,0.00564766541727404,9304,946,1560,457,0.0422825790364589,0.0323466036026407,0.101782726407534,0.120177050771403,0.163529184837279,0.185667626466458,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,2.20197055725632e-05,3.18961246654732e-05,3177635.12535725
2016,2,Brazil,Brazil,19,female,0.170826406515561,0.00770606489907139,0.247048072947153,0.00877923770446653,4503,747,1106,250,0.0451105016856363,0.03553655610317,0.155722796850853,0.185930016180269,0.229841083234682,0.264255062659623,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,5.93834362287002e-05,7.70750146715268e-05,1626991.15799297
2016,2,Brazil,Brazil,19,male,0.04818677969296,0.00458135596222765,0.0985816212901299,0.00605381022279046,4801,199,454,207,0.095074956065117,0.0614091160559618,0.039207487006636,0.057166072379284,0.0867163712842202,0.11044687129604,2016Q2,14,-10,2,0,0,0,0,1,1,1,0,-11,2.09888224526388e-05,3.66486182135623e-05,1550643.96736428
2016,3,Brazil,Brazil,14,combined,0.00202514508622212,0.00049477106525218,0.0193194556234702,0.00188717564904076,9460,30,216,181,0.244313885764682,0.0976826514070164,0.00105541161773533,0.00299487855470891,0.0156206593188493,0.0230182519280911,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,2.44798407010777e-07,3.56143193033241e-06,3127469.75108593
2016,3,Brazil,Brazil,14,female,0.00415088103883145,0.00101358390144989,0.0238901035837169,0.00289447722864389,4621,30,135,101,0.244185244522266,0.121158002454904,0.00216429309668006,0.00613746898098283,0.0182170324615035,0.0295631747059302,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,1.02735232527838e-06,8.37799842713802e-06,1525839.92156591
2016,3,Brazil,Brazil,14,male,0,0,0.0149650929632429,0.0024235595024746,4839,0,81,80,,0.16194750733773,0,0,0.0102150036240029,0.0197151823024829,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,0,5.87364066203493e-06,1601629.82952002
2016,3,Brazil,Brazil,15,combined,0.00771964520081846,0.0010741128903985,0.0287923770139145,0.00197658325814566,10064,84,357,225,0.139140188759532,0.0686495337703597,0.00561442262030718,0.00982486778132973,0.0249183450155042,0.0326664090123249,2016Q3,15,-9,3,1,0,0,0,1,1,1,0,-10,1.15371850132022e-06,3.90688137638171e-06,3354377.8242677
2016,3,Brazil,Brazil,15,female,0.0156002978054828,0.00219118103970052,0.0445317189408013,0.00352583292910551,4906,83,265,138,0.140457641707995,0.0791757653413876,0.0113056618840627,0.0198949337269028,0.0376212133842492,0.0514422244973535,2016Q3,15,-9,3,1,0,0,0,1,1,1,0,-10,4.80127434874305e-06,1.24314978439647e-05,1633935.12428471
2016,3,Brazil,Brazil,15,male,0.000235248834014641,0.000235199999499515,0.0138444432014594,0.001856917156992,5158,1,92,87,0.999792413359533,0.134127254521601,0,0.000696232362197529,0.0102049524514806,0.0174839339514383,2016Q3,15,-9,3,1,0,0,0,1,1,1,0,-10,5.53190397645719e-08,3.44814132793125e-06,1720442.69998299
2016,3,Brazil,Brazil,16,combined,0.0196047253959226,0.00192546489009028,0.0485479179596955,0.00274730380692006,10739,216,575,289,0.098214325944639,0.056589528910403,0.0158308835578492,0.0233785672339959,0.0431633014435424,0.0539325344758486,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,3.70741504297037e-06,7.54767820751745e-06,3565216.35420749
2016,3,Brazil,Brazil,16,female,0.0377621527782036,0.00375256674592729,0.0740358065025078,0.00467969227991948,5169,205,446,176,0.0993737504312329,0.0632085000622093,0.0304072571066034,0.0451170484498037,0.0648637781751355,0.0832078348298801,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,1.40817571826393e-05,2.1899519834738e-05,1759516.43157514
2016,3,Brazil,Brazil,16,male,0.00191170152533303,0.000934765479946682,0.0237119204968077,0.00279428170970674,5570,11,129,113,0.488970410683665,0.117842909859745,7.95948506462376e-05,0.00374380820001983,0.0182352289831234,0.0291886120104919,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,8.73786502499951e-07,7.80801027320162e-06,1805699.92263235
2016,3,Brazil,Brazil,17,combined,0.0333224961423022,0.00261635928073571,0.0711698119031874,0.00353310641998992,10097,356,813,363,0.0785163053080619,0.0496433294610364,0.028194526181443,0.0384504661031613,0.0642450505664599,0.0780945732399148,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,6.84533588589188e-06,1.2482840974974e-05,3402073.94317093
2016,3,Brazil,Brazil,17,female,0.0610187806504089,0.00504535868245251,0.113012165972203,0.0064058004128764,4766,315,604,215,0.0826853409503309,0.0566823966054415,0.0511300593437155,0.0709075019571022,0.100457027870814,0.125567304073593,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,2.54556442345989e-05,4.10342789296075e-05,1653988.9944845
2016,3,Brazil,Brazil,17,male,0.00711704783217128,0.00142385645967523,0.031579748968614,0.00276178525199166,5331,41,209,148,0.200062791940073,0.0874543130389192,0.00432634045205312,0.00990775521228944,0.0261667493416765,0.0369927485955516,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,2.02736721775888e-06,7.62745777811864e-06,1748084.94868643
2016,3,Brazil,Brazil,18,combined,0.0664111788026313,0.00346341205153313,0.118195522369785,0.00433154576358521,10272,698,1305,442,0.0521510401407888,0.0366472915110406,0.0596230159180044,0.0731993416872583,0.109705848675771,0.126685196063799,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,1.19952230387049e-05,1.8762288702033e-05,3450373.06129267
2016,3,Brazil,Brazil,18,female,0.111927615227331,0.00615060072827931,0.176745236619114,0.00722214433945658,4890,574,945,241,0.0549515927395317,0.0408618895626606,0.099872659316618,0.123982571138045,0.16259009382263,0.190900379415599,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,3.782988931871e-05,5.21593688599447e-05,1706111.55035348
2016,3,Brazil,Brazil,18,male,0.0218902641186303,0.00263552642613845,0.0609263897745864,0.00416996274633866,5382,124,360,201,0.120397196299492,0.0684426364628951,0.0167247272430954,0.0270558009941652,0.0527534129748888,0.0690993665742839,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,6.94599954287411e-06,1.73885893058523e-05,1744261.51093919
2016,3,Brazil,Brazil,19,combined,0.108601285523631,0.0045987402248998,0.168183693819362,0.00548196967642097,9481,970,1596,462,0.0423451730126999,0.0325951318580794,0.0995879203085722,0.117614650738691,0.157439230689236,0.178928156949488,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,2.11484116561115e-05,3.0051991533199e-05,3173022.06598012
2016,3,Brazil,Brazil,19,female,0.16503176490599,0.00770827865533804,0.2392217779646,0.00882308536877655,4594,752,1121,261,0.0467078483934839,0.0368824504351029,0.149923816358728,0.180139713453251,0.221928848409276,0.256514707519925,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,5.941755982834e-05,7.78468354247188e-05,1626599.97773924
2016,3,Brazil,Brazil,19,male,0.0492450352442702,0.00434671905823603,0.0934624731591436,0.00539892782484418,4887,218,475,201,0.0882671529561306,0.0577657282367346,0.0407256224392137,0.0577644480493266,0.0828807690673178,0.104044177250969,2016Q3,15,-9,3,0,0,0,0,1,1,1,0,-10,1.88939665712323e-05,2.91484216578767e-05,1546422.08824088
2016,4,Brazil,Brazil,14,combined,0.00326604691495826,0.000778274881006414,0.0203871840364538,0.00183181815051345,9380,38,224,172,0.238292621407847,0.0898514550728546,0.00174065617811349,0.00479143765180303,0.0167968864352207,0.0239774816376869,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,6.05711790405548e-07,3.35555773655052e-06,3107088.69518786
2016,4,Brazil,Brazil,14,female,0.00646617908537438,0.00157266797142813,0.0250564639190993,0.00304193760866335,4542,37,132,82,0.243214416220746,0.121403308083892,0.00338380650173559,0.00954855166901317,0.0190943757629013,0.0310185520752974,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,2.47328454835587e-06,9.2533844150005e-06,1523650.09595146
2016,4,Brazil,Brazil,14,male,0.000186747413946206,0.000186774977206437,0.0158942098569384,0.00208699341681037,4838,1,92,90,1.00014759647616,0.131305263715221,0,0.000552819642484111,0.0118037779240179,0.019984641789859,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,3.48848921104651e-08,4.35554152180982e-06,1583438.5992364
2016,4,Brazil,Brazil,15,combined,0.00740830088722687,0.00112708828766904,0.0309463496532297,0.00233330041734442,9696,77,348,228,0.152138567915394,0.0753982438475068,0.00519924843599863,0.00961735333845511,0.0263731648701224,0.0355195344363371,2016Q4,16,-8,4,1,0,0,0,1,1,1,0,-9,1.27032800820073e-06,5.44429083757964e-06,3300335.65100273
2016,4,Brazil,Brazil,15,female,0.0149411294987376,0.00228727638665362,0.0460565477697436,0.00383965302825478,4727,76,257,142,0.153085908722422,0.0833682334909436,0.0104581501582076,0.0194241088392676,0.0385309661212341,0.0535821294182531,2016Q4,16,-8,4,1,0,0,0,1,1,1,0,-9,5.23163326894324e-06,1.47429353773861e-05,1605281.51392146
2016,4,Brazil,Brazil,15,male,0.000274422238124479,0.000274460062580948,0.0166364104144173,0.00267064190390974,4969,1,91,86,1.00013783305875,0.160529936289341,0,0.000812354075977747,0.0114020484671507,0.0218707723616839,2016Q4,16,-8,4,1,0,0,0,1,1,1,0,-9,7.53283259519379e-08,7.13232817891864e-06,1695054.13708127
2016,4,Brazil,Brazil,16,combined,0.0190865071922732,0.00181275960363641,0.0489378730157618,0.00271588011336369,10655,220,591,307,0.0949759736223644,0.0554964886293477,0.0155335636565167,0.0226394507280297,0.0436148458072404,0.0542609002242831,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,3.28609738057603e-06,7.37600479016437e-06,3569725.32835775
2016,4,Brazil,Brazil,16,female,0.0362247177603911,0.00352138445005648,0.0727389814667117,0.00452850802558385,5134,204,448,186,0.0972094378581144,0.0622569622817207,0.0293229310625611,0.0431265044582212,0.0638632688328668,0.0816146941005567,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,1.24001484450996e-05,2.05073849377773e-05,1751304.3429508
2016,4,Brazil,Brazil,16,male,0.0025808559491243,0.00098264517396745,0.0260152467748073,0.00297205743414738,5521,16,143,121,0.380743905641408,0.114242907625442,0.000654906798566003,0.0045068050996826,0.0201901212438939,0.0318403723057206,2016Q4,16,-8,4,0,0,0,0,1,1,1,0,-9,9.6559153792152e-07,8.83312539187071e-06,1818420.98540695
