year,quarter,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,geography_level,geography,formal_marriage_rate_100k,offset_log_population,fixed_denominator_simplification,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time,denominator_only_rate_se,denominator_only_ci_lower,denominator_only_ci_upper
2013,4,Brazil,17,female,7491,7491,0,1698686.76426846,32098.5182021832,0.0188960783573341,5024,TRUE,Brazil,Brazil,440.987718134485,14.3453660188943,TRUE,2013Q4,4,-20,4,0,0,0,0,1,1,1,0,-21,8.33293847649121,424.655458835174,457.319977433796
2013,4,Brazil,18,female,12467,12464,3,1751573.41116418,32815.1775887767,0.0187346858428082,5079,TRUE,Brazil,Brazil,711.760062155421,14.3760250340523,TRUE,2013Q4,4,-20,4,0,0,0,0,1,1,1,0,-21,13.3346011599394,685.624724133734,737.895400177108
2013,4,Brazil,19,female,13598,13592,6,1664743.49061753,33061.9783019946,0.0198601036666198,4672,TRUE,Brazil,Brazil,816.82253612272,14.3251816098391,TRUE,2013Q4,4,-20,4,0,0,0,0,1,1,1,0,-21,16.2221802446285,785.027647092531,848.617425152909
2013,4,Brazil,15,male,25,25,0,1752734.44443272,32093.026163667,0.018310261583325,5356,TRUE,Brazil,Brazil,1.42634271149338,14.3766876660806,TRUE,2013Q4,4,-20,4,1,0,0,0,1,1,1,0,-21,0.0261167081549129,1.37515490411501,1.47753051887175
2013,4,Brazil,16,male,226,219,7,1750258.44723808,31323.787663947,0.0178966641831532,5483,TRUE,Brazil,Brazil,12.9123787607841,14.3752740191315,TRUE,2013Q4,4,-20,4,0,0,0,0,1,1,1,0,-21,0.231088506487432,12.4594536108276,13.3653039107406
2013,4,Brazil,17,male,755,753,2,1678502.86290486,30523.3473194923,0.0181848646159994,5322,TRUE,Brazil,Brazil,44.9805607536098,14.3334128010337,TRUE,2013Q4,4,-20,4,0,0,0,0,1,1,1,0,-21,0.817965407656131,43.3773780140042,46.5837434932154
2013,4,Brazil,18,male,3181,3166,15,1733571.07467409,31130.4003885024,0.0179573833708288,5379,TRUE,Brazil,Brazil,183.494063005062,14.365694043944,TRUE,2013Q4,4,-20,4,0,0,0,0,1,1,1,0,-21,3.29507323565292,177.03583813676,189.952287873364
2013,4,Brazil,19,male,5767,5741,26,1635674.35713808,31481.701624952,0.019246924968632,4877,TRUE,Brazil,Brazil,352.5762921472,14.307565728128,TRUE,2013Q4,4,-20,4,0,0,0,0,1,1,1,0,-21,6.78600944067563,339.275958044727,365.876626249673
2014,1,Brazil,15,combined,151,150,1,3442571.83128685,48733.2295848232,0.0141560530827345,10600,TRUE,Brazil,Brazil,4.38625560773137,15.051729375391,TRUE,2014Q1,5,-19,1,1,0,0,0,1,1,1,0,-20,0.0620920672174872,4.26455739225946,4.50795382320329
2014,1,Brazil,16,combined,4474,4466,8,3416532.64317742,48431.6372538839,0.0141756694028955,10579,TRUE,Brazil,Brazil,130.95147821679,15.0441367477241,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,1.85632486302169,127.313148341661,134.589808091919
2014,1,Brazil,17,combined,6014,6004,10,3419187.11207589,46905.4213797497,0.0137182961453291,10611,TRUE,Brazil,Brazil,175.889759842617,15.0449133942594,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,2.41290781445184,171.160547428276,180.618972256958
2014,1,Brazil,18,combined,11750,11725,25,3421968.84765087,46993.7417275499,0.0137329542785904,10435,TRUE,Brazil,Brazil,343.369578249264,15.0457266298425,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,4.71547871875599,334.127409790637,352.611746707891
2014,1,Brazil,19,combined,14398,14374,24,3322700.82166646,47148.5371995388,0.0141898231980729,9761,TRUE,Brazil,Brazil,433.322190975318,15.0162885106824,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,6.14876527774137,421.270832481555,445.373549469081
2014,1,Brazil,15,female,133,133,0,1691405.07603452,33771.5084991421,0.0199665408231593,5168,TRUE,Brazil,Brazil,7.86328490344944,14.3410701474104,TRUE,2014Q1,5,-19,1,1,0,0,0,1,1,1,0,-20,0.157002599028855,7.5555654638737,8.17100434302518
2014,1,Brazil,16,female,4317,4317,0,1650911.78579483,31990.8751474779,0.0193777011120409,5048,TRUE,Brazil,Brazil,261.491863898808,14.3168382907024,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,5.06711118186158,251.560508476699,271.423219320917
2014,1,Brazil,17,female,5477,5475,2,1719538.00934584,33811.4046824184,0.0196630749065449,5133,TRUE,Brazil,Brazil,318.515785648937,14.3575662134929,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,6.26299975213206,306.240531699575,330.791039598299
2014,1,Brazil,18,female,9407,9395,12,1716013.31121366,33752.3337403286,0.0196690395813171,5042,TRUE,Brazil,Brazil,548.189220825265,14.3555143161175,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,10.7823554824636,527.056192411128,569.322249239402
2014,1,Brazil,19,female,10103,10092,11,1699649.95494718,34061.529579499,0.0200403203497025,4833,TRUE,Brazil,Brazil,594.416513270462,14.3459328789697,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,11.9122973470933,571.068839497027,617.764187043897
2014,1,Brazil,15,male,18,17,1,1751166.75525233,33864.438030441,0.0193382143241757,5432,TRUE,Brazil,Brazil,1.02788611912669,14.3757928410295,TRUE,2014Q1,5,-19,1,1,0,0,0,1,1,1,0,-20,0.0198774820725172,0.988926970161216,1.06684526809216
2014,1,Brazil,16,male,157,149,8,1765620.85738259,36715.5122014132,0.0207946751693007,5531,TRUE,Brazil,Brazil,8.89205626131658,14.384012947053,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,0.184907421541225,8.52964437462161,9.25446814801155
2014,1,Brazil,17,male,537,529,8,1699649.10273005,31464.0017030921,0.0185120573726384,5478,TRUE,Brazil,Brazil,31.5947567728802,14.3459323775621,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,0.584883950054115,30.4484052956386,32.7411082501218
2014,1,Brazil,18,male,2343,2330,13,1705955.53643721,31907.4649724946,0.0187035736225174,5393,TRUE,Brazil,Brazil,137.342383781773,14.3496359436444,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,2.56879338655444,132.307641260402,142.377126303144
2014,1,Brazil,19,male,4295,4282,13,1623050.86671928,31183.7219244047,0.0192130281088708,4928,TRUE,Brazil,Brazil,264.625101287282,14.2998181871758,TRUE,2014Q1,5,-19,1,0,0,0,0,1,1,1,0,-20,5.08424950934534,254.66015536055,274.590047214014
2014,2,Brazil,15,combined,171,171,0,3335236.88442358,46324.7714897115,0.0138894996352613,10361,TRUE,Brazil,Brazil,5.12707210689035,15.0200542646215,TRUE,2014Q2,6,-18,2,1,0,0,0,1,1,1,0,-19,0.0712124661586121,4.98749823796919,5.26664597581151
2014,2,Brazil,16,combined,4306,4303,3,3435850.40272971,46786.9738164658,0.0136172907235119,10520,TRUE,Brazil,Brazil,125.325596148743,15.0497750229341,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,1.70659507785487,121.980731259954,128.670461037532
2014,2,Brazil,17,combined,5856,5853,3,3415229.33818701,46364.7076517337,0.0135758694543034,10526,TRUE,Brazil,Brazil,171.467255054347,15.0437552048631,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,2.32781707030555,166.904817433951,176.029692674743
2014,2,Brazil,18,combined,11602,11596,6,3456917.57614274,47726.5422576642,0.0138060978332373,10465,TRUE,Brazil,Brazil,335.616911437779,15.0558878760227,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,4.63355991379891,326.535300886525,344.698521989033
2014,2,Brazil,19,combined,14372,14346,26,3306195.4102817,51389.2783496254,0.015543327593346,9693,TRUE,Brazil,Brazil,434.699048801095,15.0113086633845,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,6.75666972003131,421.456219494401,447.941878107789
2014,2,Brazil,15,female,152,152,0,1627585.39226883,31233.7605560639,0.0191902438449171,4981,TRUE,Brazil,Brazil,9.33898772513031,14.3026081200564,TRUE,2014Q2,6,-18,2,1,0,0,0,1,1,1,0,-19,0.179217451709938,8.98772797437779,9.69024747588284
2014,2,Brazil,16,female,4143,4143,0,1697372.76744378,32645.0555937429,0.0192326966827127,5108,TRUE,Brazil,Brazil,244.083095915301,14.3445921827009,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,4.69437614911646,234.882287733149,253.283904097453
2014,2,Brazil,17,female,5268,5267,1,1678508.84885162,32183.3677355621,0.0191737849684742,5026,TRUE,Brazil,Brazil,313.849998682115,14.333416367269,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,6.01769238708678,302.055538333384,325.644459030846
2014,2,Brazil,18,female,9235,9234,1,1725101.32249351,34083.7843210359,0.0197575550355328,5035,TRUE,Brazil,Brazil,535.330874748358,14.3607963444,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,10.5768292200606,514.600670406408,556.061079090308
2014,2,Brazil,19,female,10004,9996,8,1682243.31355956,35529.446162526,0.0211202778314792,4793,TRUE,Brazil,Brazil,594.682108073411,14.3356387663419,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,12.5598513439201,570.065251788151,619.298964358671
2014,2,Brazil,15,male,19,19,0,1707651.49215475,32846.4983448157,0.0192348957007435,5380,TRUE,Brazil,Brazil,1.11263920579166,14.3506295881049,TRUE,2014Q2,6,-18,2,1,0,0,0,1,1,1,0,-19,0.0214014990759607,1.07069303838761,1.15458537319571
2014,2,Brazil,16,male,163,160,3,1738477.63528593,32940.2437550675,0.0189477523820143,5412,TRUE,Brazil,Brazil,9.37601937992094,14.3685203659734,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,0.177654493539709,9.02782297089141,9.72421578895047
2014,2,Brazil,17,male,588,586,2,1736720.48933539,32276.8134080061,0.0185849211811613,5500,TRUE,Brazil,Brazil,33.8569161595495,14.367509116521,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,0.629228118262414,32.6236517096953,35.0901806094037
2014,2,Brazil,18,male,2367,2362,5,1731816.25364923,32564.0201374712,0.0188033921432792,5430,TRUE,Brazil,Brazil,136.677317527903,14.3646812733596,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,2.56999719856865,131.64021557834,141.714419477466
2014,2,Brazil,19,male,4368,4350,18,1623952.09672214,33241.3040989677,0.0204693870995724,4900,TRUE,Brazil,Brazil,268.973451176089,14.3003733021764,TRUE,2014Q2,6,-18,2,0,0,0,0,1,1,1,0,-19,5.5057216916313,258.182434951591,279.764467400587
2014,3,Brazil,15,combined,199,199,0,3405537.10656638,47143.1197483956,0.0138430791599647,10558,TRUE,Brazil,Brazil,5.8434248041608,15.0409132256741,TRUE,2014Q3,7,-17,3,1,0,0,0,1,1,1,0,-18,0.0808909921292993,5.68488137291366,6.00196823540794
2014,3,Brazil,16,combined,4560,4558,2,3441307.70118089,48520.0642327057,0.0140993100431141,10532,TRUE,Brazil,Brazil,132.507767277981,15.0513621028046,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,1.86826809397307,128.846029100329,136.169505455634
2014,3,Brazil,17,combined,5991,5982,9,3383046.27391669,45052.8553082357,0.01331724477303,10440,TRUE,Brazil,Brazil,177.088916760928,15.0342871260366,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,2.35833645109602,172.466662253352,181.711171268504
2014,3,Brazil,18,combined,11689,11668,21,3371758.46815213,47815.8502593917,0.0141812798013367,10416,TRUE,Brazil,Brazil,346.673704845949,15.0309449668765,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,4.91627680818641,337.037979363874,356.309430328024
2014,3,Brazil,19,combined,15204,15183,21,3296370.1053388,46891.7375384805,0.0142252647730711,9837,TRUE,Brazil,Brazil,461.234616081963,15.0083324529487,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,6.56118453627169,448.374930694949,474.094301468977
2014,3,Brazil,15,female,180,180,0,1687658.53406095,32410.3652977677,0.019204338225802,5083,TRUE,Brazil,Brazil,10.6656646689584,14.3388526434264,TRUE,2014Q3,7,-17,3,1,0,0,0,1,1,1,0,-18,0.204827031705664,10.2642110637551,11.0671182741617
2014,3,Brazil,16,female,4372,4372,0,1679677.9279973,33053.9224239466,0.0196787264230811,5069,TRUE,Brazil,Brazil,260.287994926074,14.3341126234754,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,5.12213624336254,250.248792365176,270.327197486972
2014,3,Brazil,17,female,5413,5409,4,1675923.50376705,31533.2340541349,0.0188154375681564,5031,TRUE,Brazil,Brazil,322.98610215997,14.3318749168388,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,6.07712484057311,311.075156342893,334.897047977047
2014,3,Brazil,18,female,9286,9278,8,1679603.29913296,33161.9500991717,0.0197439181718031,4999,TRUE,Brazil,Brazil,552.868644923095,14.3340681920275,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,10.9157932851173,531.474083221581,574.263206624609
2014,3,Brazil,19,female,10629,10621,8,1661907.26414799,31745.7823969361,0.0191020179535777,4812,TRUE,Brazil,Brazil,639.56637228186,14.3234764550959,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,12.2170083258327,615.621475964402,663.511268599318
2014,3,Brazil,15,male,19,19,0,1717878.57250543,32007.5370857506,0.0186320136929523,5475,TRUE,Brazil,Brazil,1.10601530888703,14.3566006994623,TRUE,2014Q3,7,-17,3,1,0,0,0,1,1,1,0,-18,0.0206072923797981,1.06562575800374,1.14640485977032
2014,3,Brazil,16,male,188,186,2,1761629.77318359,34035.3781079206,0.0193203921879751,5463,TRUE,Brazil,Brazil,10.6719358892447,14.3817499460246,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,0.206185986785135,10.267818781029,11.0760529974604
2014,3,Brazil,17,male,578,573,5,1707122.77014964,31504.9603969166,0.0184550056667307,5409,TRUE,Brazil,Brazil,33.8581389755193,14.3503199207777,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,0.624852146658164,32.6334512724068,35.0828266786318
2014,3,Brazil,18,male,2403,2390,13,1692155.16901917,32385.9727787358,0.0191388906713016,5417,TRUE,Brazil,Brazil,142.008253379793,14.3415135224016,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,2.71788043585836,136.681305611225,147.335201148361
2014,3,Brazil,19,male,4575,4562,13,1634462.84119081,33543.7592209218,0.0205228031959926,5025,TRUE,Brazil,Brazil,279.908474191241,14.3068247708353,TRUE,2014Q3,7,-17,3,0,0,0,0,1,1,1,0,-18,5.7445065287174,268.649448286,291.167500096482
2014,4,Brazil,15,combined,263,263,0,3484702.66315755,47651.8284326078,0.0136745751470886,10823,TRUE,Brazil,Brazil,7.54727233346478,15.0638932795003,TRUE,2014Q4,8,-16,4,1,0,0,0,1,1,1,0,-17,0.103205742679507,7.34499279481524,7.74955187211432
2014,4,Brazil,16,combined,5718,5711,7,3418502.77583029,47570.2830732451,0.0139155315039027,10411,TRUE,Brazil,Brazil,167.266209067541,15.0447132283381,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,2.32759820181774,162.704200421498,171.828217713584
2014,4,Brazil,17,combined,8101,8086,15,3359735.10252584,45424.9671425356,0.0135204013877122,10333,TRUE,Brazil,Brazil,241.120200039274,15.0273726902975,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,3.26004188721643,234.730635352238,247.50976472631
2014,4,Brazil,18,combined,15820,15788,32,3414344.75530356,47418.8866915337,0.0138881366967636,10445,TRUE,Brazil,Brazil,463.339268110712,15.0434961600452,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,6.43491909249997,450.727058445983,475.951477775441
2014,4,Brazil,19,combined,20280,20228,52,3206597.58167339,46103.6954249843,0.0143777615527685,9667,TRUE,Brazil,Brazil,632.446057962057,14.980720989565,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,9.0931586163669,614.623794568268,650.268321355846
2014,4,Brazil,15,female,234,234,0,1717580.52601753,33188.6557685359,0.0193229110750859,5236,TRUE,Brazil,Brazil,13.6238153877166,14.3564271875793,TRUE,2014Q4,8,-16,4,1,0,0,0,1,1,1,0,-17,0.263251773240234,13.1078513932994,14.1397793821338
2014,4,Brazil,16,female,5485,5485,0,1674480.25226667,32736.0863800097,0.0195499984760623,5025,TRUE,Brazil,Brazil,327.564328846231,14.331013377935,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,6.40388212975616,315.012950510669,340.115707181793
2014,4,Brazil,17,female,7310,7303,7,1660788.22168378,31723.8862727863,0.0191017047559641,4946,TRUE,Brazil,Brazil,440.152447166852,14.3228028799752,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,8.40766209339632,423.673732269613,456.631162064091
2014,4,Brazil,18,female,12640,12626,14,1720815.69563211,34484.7261183059,0.0200397556843754,5013,TRUE,Brazil,Brazil,734.535373665158,14.3583089780192,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,14.7199094297811,705.684881327096,763.385866003221
2014,4,Brazil,19,female,14159,14131,28,1597901.20915048,31871.4435331275,0.0199458160182956,4745,TRUE,Brazil,Brazil,886.099836392739,14.2842015818394,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,17.6739843105314,851.459463680772,920.740209104707
2014,4,Brazil,15,male,29,29,0,1767122.13714002,32377.2477761081,0.0183220203604651,5587,TRUE,Brazil,Brazil,1.64108633978944,14.3848628701015,TRUE,2014Q4,8,-16,4,1,0,0,0,1,1,1,0,-17,0.0300680173309033,1.58215410873434,1.70001857084454
2014,4,Brazil,16,male,233,226,7,1744022.52356362,33401.5126834893,0.0191519961653012,5386,TRUE,Brazil,Brazil,13.3599192012672,14.3717047982551,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,0.255869121311403,12.8584249387409,13.8614134637935
2014,4,Brazil,17,male,791,783,8,1698946.88084206,31671.6099200567,0.0186419070997435,5387,TRUE,Brazil,Brazil,46.5582537582312,14.3455191352107,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,0.867934641287231,44.8571331203735,48.2593743960889
2014,4,Brazil,18,male,3180,3162,18,1693529.05967145,31723.6117124927,0.018732251171791,5432,TRUE,Brazil,Brazil,187.773571515621,14.3423251106271,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,3.51742170505488,180.879551655274,194.667591375968
2014,4,Brazil,19,male,6121,6097,24,1608696.37252291,32912.3404566808,0.0204590132848155,4922,TRUE,Brazil,Brazil,380.494424215085,14.2909347024638,TRUE,2014Q4,8,-16,4,0,0,0,0,1,1,1,0,-17,7.78454047981467,365.237005238454,395.751843191716
2015,1,Brazil,15,combined,182,182,0,3533427.49641639,47901.8404659142,0.0135567633733808,10870,TRUE,Brazil,Brazil,5.15080612760796,15.0777789199883,TRUE,2015Q1,9,-15,1,1,0,0,0,1,1,1,0,-16,0.0698282598541408,5.01394525319074,5.28766700202518
2015,1,Brazil,16,combined,4004,3998,6,3360497.46618899,47770.5536137935,0.0142153220153944,10283,TRUE,Brazil,Brazil,119.149026008366,15.0275995763937,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,1.69374177252953,115.829353135097,122.468698881635
2015,1,Brazil,17,combined,5805,5801,4,3371440.31877127,48023.9774876642,0.0142443504695247,10204,TRUE,Brazil,Brazil,172.18160344347,15.0308506053158,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,2.45261510385352,167.374566171978,176.988640714962
2015,1,Brazil,18,combined,11336,11315,21,3411761.04681819,46288.2509878831,0.0135672605298813,10202,TRUE,Brazil,Brazil,332.26242531176,15.0427391519696,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,4.50789088849489,323.427121524074,341.097729099446
2015,1,Brazil,19,combined,14667,14642,25,3257845.13533447,47337.8814157898,0.0145304271533244,9631,TRUE,Brazil,Brazil,450.205561980901,14.996576533354,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,6.54167912238496,437.384106502609,463.027017459193
2015,1,Brazil,15,female,162,162,0,1744925.66716567,34709.4044226788,0.0198916235091311,5234,TRUE,Brazil,Brazil,9.28406310070165,14.3722225150986,TRUE,2015Q1,9,-15,1,1,0,0,0,1,1,1,0,-16,0.184675087834173,8.9221065797049,9.6460196216984
2015,1,Brazil,16,female,3850,3849,1,1638028.74591091,31878.0073882592,0.0194612014397414,4895,TRUE,Brazil,Brazil,235.038610257051,14.3090040926373,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,4.57413374032934,226.073472865536,244.003747648566
2015,1,Brazil,17,female,5267,5267,0,1651788.94046102,32574.7499046962,0.0197208911542926,4885,TRUE,Brazil,Brazil,318.866404235033,14.3173694648896,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,6.28832965067977,306.541504596785,331.191303873281
2015,1,Brazil,18,female,8991,8983,8,1719405.02663472,33002.4983895316,0.0191941385992835,4896,TRUE,Brazil,Brazil,522.913441610526,14.3574888742001,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,10.0368730737008,503.241531868673,542.585351352379
2015,1,Brazil,19,female,10282,10272,10,1645063.15889871,33017.356866039,0.0200705709610217,4738,TRUE,Brazil,Brazil,625.021595333963,14.3132893359119,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,12.5445402813213,600.434748179961,649.608442487965
2015,1,Brazil,15,male,20,20,0,1788501.82925072,32638.4690930496,0.0182490554715973,5636,TRUE,Brazil,Brazil,1.11825437765299,14.3968888604655,TRUE,2015Q1,9,-15,1,1,0,0,0,1,1,1,0,-16,0.0204070861691459,1.07825722373206,1.15825153157392
2015,1,Brazil,16,male,154,149,5,1722468.72027808,34491.340907355,0.0200243641590116,5388,TRUE,Brazil,Brazil,8.94065582654748,14.3592691222148,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,0.179030948091176,8.58976161617072,9.29155003692425
2015,1,Brazil,17,male,538,534,4,1719651.37831025,33623.6220070271,0.0195525805003954,5319,TRUE,Brazil,Brazil,31.2854109144288,14.3576321412169,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,0.611710515392319,30.0864803352954,32.4843414935622
2015,1,Brazil,18,male,2345,2332,13,1692356.02018347,31797.9722307855,0.0187891742940343,5306,TRUE,Brazil,Brazil,138.564224786802,14.3416322108344,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,2.60350737043697,133.461444107261,143.667005466343
2015,1,Brazil,19,male,4385,4370,15,1612781.97643576,32740.5179830211,0.0203006472427088,4893,TRUE,Brazil,Brazil,271.890439257687,14.2934711814717,TRUE,2015Q1,9,-15,1,0,0,0,0,1,1,1,0,-16,5.51955189603545,261.072316330658,282.708562184716
2015,2,Brazil,15,combined,163,163,0,3526878.06973179,48176.6352021433,0.013659852779035,10891,TRUE,Brazil,Brazil,4.6216511253647,15.0759236380881,TRUE,2015Q2,10,-14,2,1,0,0,0,1,1,1,0,-15,0.0631310739685431,4.49791649408102,4.74538575664838
2015,2,Brazil,16,combined,4000,3994,6,3401816.61633735,51267.829996371,0.0150707212582111,10235,TRUE,Brazil,Brazil,117.584233694134,15.0398201458223,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,1.77207921036465,114.111022264067,121.057445124201
2015,2,Brazil,17,combined,5389,5381,8,3413969.63014548,48323.059442764,0.0141545077074118,10216,TRUE,Brazil,Brazil,157.851433487133,15.0433862866161,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,2.23430933191962,153.472267666249,162.230599308017
2015,2,Brazil,18,combined,11338,11319,19,3354974.29165906,45886.8892301965,0.0136772700000348,10021,TRUE,Brazil,Brazil,337.945957684024,15.0259546656638,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,4.62217810866474,328.886655060912,347.005260307136
2015,2,Brazil,19,combined,14294,14264,30,3299828.5087195,50689.7885405787,0.0153613402656033,9645,TRUE,Brazil,Brazil,433.174025929814,15.0093810580317,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,6.65413360652916,420.132163712699,446.215888146929
2015,2,Brazil,15,female,150,150,0,1730174.81486755,35679.390855338,0.0206218415322786,5271,TRUE,Brazil,Brazil,8.66964417185109,14.3637330104252,TRUE,2015Q2,10,-14,2,1,0,0,0,1,1,1,0,-15,0.178784028253156,8.31923391546391,9.02005442823827
2015,2,Brazil,16,female,3831,3828,3,1686654.56285743,33745.3552196497,0.0200072711761917,4935,TRUE,Brazil,Brazil,227.136017318789,14.3382575763983,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,4.54437189237719,218.229212077374,236.042822560204
2015,2,Brazil,17,female,4846,4844,2,1651977.67551982,32463.1086963632,0.0196510577457702,4847,TRUE,Brazil,Brazil,293.34536851263,14.3174837193639,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,5.76454677609593,282.047064444286,304.643672580975
2015,2,Brazil,18,female,9099,9091,8,1682377.1889563,32808.6784379526,0.0195013809348581,4831,TRUE,Brazil,Brazil,540.841855187348,14.335718344646,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,10.5471630435238,520.169795482969,561.513914891727
2015,2,Brazil,19,female,9967,9950,17,1668879.83096092,34551.1121378539,0.020703175565349,4779,TRUE,Brazil,Brazil,597.226943192257,14.3276631994292,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,12.364494257266,572.992979760963,621.460906623551
2015,2,Brazil,15,male,13,13,0,1796703.25486424,32188.4963862236,0.0179153103324543,5620,TRUE,Brazil,Brazil,0.723547417460558,14.4014640184982,TRUE,2015Q2,10,-14,2,1,0,0,0,1,1,1,0,-15,0.0129625765240518,0.698141234326572,0.748953600594544
2015,2,Brazil,16,male,169,166,3,1715162.05347992,38337.8804505397,0.0223523371291683,5300,TRUE,Brazil,Brazil,9.85329634929325,14.3550181259431,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,0.220244201833006,9.42162564589679,10.2849670526897
2015,2,Brazil,17,male,543,537,6,1761991.95462566,34312.3456396877,0.0194736108468653,5369,TRUE,Brazil,Brazil,30.8173938351133,14.3819555194211,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,0.600125934859583,29.6411686166001,31.9936190536265
2015,2,Brazil,18,male,2239,2228,11,1672597.10270276,31029.3773117378,0.0185516148877678,5190,TRUE,Brazil,Brazil,133.863678011996,14.3298881277164,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,2.4833874019387,128.996328144536,138.731027879456
2015,2,Brazil,19,male,4327,4314,13,1630948.67775858,33899.1248906447,0.0207849120900803,4866,TRUE,Brazil,Brazil,265.305711884608,14.3046724143751,TRUE,2015Q2,10,-14,2,0,0,0,0,1,1,1,0,-15,5.51435589851774,254.497772925577,276.113650843639
