sex,bandwidth_days,allocation_multiplier,variance_inflation_factor,pre_age15,pre_age16,post_age15,post_age16,bandwidth_share,expected_pre_age15,expected_pre_age16,expected_post_age15,expected_post_age16,minimum_expected_cell,poisson_log_se,mde_log_irr,mde_decline_percent,mde_increase_percent,alpha_two_sided,target_power,planning_only,timing_semantics
combined,90,1,1.5,3394,94107,928,39543,0.246411630628966,836.32107435471,23189.0593236001,228.66999322368,9743.85510996119,228.66999322368,0.0925843924395739,0.25938306528668,22.8472578942841,29.613021223508,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,90,1,2,3394,94107,928,39543,0.246411630628966,836.32107435471,23189.0593236001,228.66999322368,9743.85510996119,228.66999322368,0.106907247795492,0.29950976513299,25.8818515361334,34.9197221902421,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,90,1.5,1,3394,94107,928,39543,0.369617445943449,1254.48161153206,34783.5889854001,343.00498983552,14615.7826649418,343.00498983552,0.0617229282930493,0.172922043524453,15.8796810475522,18.8773428884985,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,90,1.5,1.5,3394,94107,928,39543,0.369617445943449,1254.48161153206,34783.5889854001,343.00498983552,14615.7826649418,343.00498983552,0.0755948398741829,0.211785385957128,19.0861668617753,23.5882618849246,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,90,1.5,2,3394,94107,928,39543,0.369617445943449,1254.48161153206,34783.5889854001,343.00498983552,14615.7826649418,343.00498983552,0.0872894023014123,0.244548699185553,21.6942146842894,27.7044851754227,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,0.5,1,3394,94107,928,39543,0.246411630628966,836.32107435471,23189.0593236001,228.66999322368,9743.85510996119,228.66999322368,0.0755948398741829,0.211785385957128,19.0861668617753,23.5882618849246,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,0.5,1.5,3394,94107,928,39543,0.246411630628966,836.32107435471,23189.0593236001,228.66999322368,9743.85510996119,228.66999322368,0.0925843924395739,0.25938306528668,22.8472578942841,29.613021223508,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,0.5,2,3394,94107,928,39543,0.246411630628966,836.32107435471,23189.0593236001,228.66999322368,9743.85510996119,228.66999322368,0.106907247795492,0.29950976513299,25.8818515361334,34.9197221902421,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,1,1,3394,94107,928,39543,0.492823261257931,1672.64214870942,46378.1186472002,457.33998644736,19487.7102199224,457.33998644736,0.0534536238977459,0.149754882566495,13.9081023185883,16.1549491800681,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,1,1.5,3394,94107,928,39543,0.492823261257931,1672.64214870942,46378.1186472002,457.33998644736,19487.7102199224,457.33998644736,0.0654670517260592,0.183411524389165,16.7574478163576,20.1308674190921,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,1,2,3394,94107,928,39543,0.492823261257931,1672.64214870942,46378.1186472002,457.33998644736,19487.7102199224,457.33998644736,0.0755948398741829,0.211785385957128,19.0861668617753,23.5882618849246,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,1.5,1,3394,94107,928,39543,0.739234891886897,2508.96322306413,69567.1779708002,686.009979671041,29231.5653298836,686.009979671041,0.0436447011507061,0.122274349592776,11.5094438283324,13.0064091878964,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,1.5,1.5,3394,94107,928,39543,0.739234891886897,2508.96322306413,69567.1779708002,686.009979671041,29231.5653298836,686.009979671041,0.0534536238977459,0.149754882566495,13.9081023185883,16.1549491800681,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,180,1.5,2,3394,94107,928,39543,0.739234891886897,2508.96322306413,69567.1779708002,686.009979671041,29231.5653298836,686.009979671041,0.0617229282930493,0.172922043524453,15.8796810475522,18.8773428884985,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,0.5,1,3394,94107,928,39543,0.499668028775403,1695.87328966372,47022.2591839668,463.691930703574,19758.3728618657,463.691930703574,0.0530862406858929,0.148725627190785,13.8194461530037,16.0354575784447,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,0.5,1.5,3394,94107,928,39543,0.499668028775403,1695.87328966372,47022.2591839668,463.691930703574,19758.3728618657,463.691930703574,0.0650171010215069,0.182150949146411,16.6524481498454,19.9795288286136,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,0.5,2,3394,94107,928,39543,0.499668028775403,1695.87328966372,47022.2591839668,463.691930703574,19758.3728618657,463.691930703574,0.0750752815533922,0.210329799045653,18.9683039862826,23.408499290292,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,1,1,3394,94107,928,39543,0.999336057550805,3391.74657932743,94044.5183679336,927.383861407147,39516.7457237315,927.383861407147,0.0375376407766961,0.105164899522826,9.98239282578247,11.0893781107321,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,1,1.5,3394,94107,928,39543,0.999336057550805,3391.74657932743,94044.5183679336,927.383861407147,39516.7457237315,927.383861407147,0.0459740330253983,0.128800171340993,12.085037271504,13.7462803787174,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,1,2,3394,94107,928,39543,0.999336057550805,3391.74657932743,94044.5183679336,927.383861407147,39516.7457237315,927.383861407147,0.0530862406858929,0.148725627190785,13.8194461530037,16.0354575784447,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,1.5,1,3394,94107,928,39543,1,3394,94107,928,39543,928,0.0375251772910162,0.105129982005579,9.97924957955456,11.0854992131771,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
combined,365,1.5,1.5,3394,94107,928,39543,1,3394,94107,928,39543,928,0.0459587684352322,0.128757406290823,12.0812775033194,13.7414161173413,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
