age_specific_trends,estimate,std_error,p_value,rate_ratio,percent_change,conclusion_status
TRUE,-0.0107762712655847,0.0765401853316733,0.888034000065577,0.989281584735128,-1.07184152648725,material specification divergence; locked trend model remains primary
FALSE,-0.475569109537425,0.0730139986070769,7.34703254783109e-11,0.62153123643893,-37.8468763561071,material specification divergence; locked trend model remains primary
