year,era,zip_file,zip_member,raw_sha256,manifest_sha256_match,required_schema_complete,n_raw,n_strict_child_date_valid_file_year,n_pre_date_candidates,n_exact_date_valid,exact_date_valid_share,n_completed_age_agree,completed_age_agreement_share,n_candidate_child_date_invalid,n_candidate_mother_date_invalid,n_candidate_mother_not_before_child,n_candidate_calendar_age_implausible,n_impossible_sixteenth_birthday,official_total,anchor_role,anchor_institution,anchor_source_title,anchor_source_url,anchor_vintage_note,raw_minus_official,official_total_exact_match
2016,pre,SINASC_2016_csv.zip,SINASC_2016.csv,a25e4d65e0ebd91ae48530c0ebdebba581e60b71f381d530564598a5d7390a87,TRUE,TRUE,2857800,2857800,120105,118735,0.988593314183423,118714,0.999823135553965,0,1370,0,0,0,2857800,comparable_final,Ministerio da Saude,Saude Brasil 2022 - Grafico 1,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/svsa/anomalias-congenitas/saude-brasil-2022-analise-da-situacao-de-saude-e-uma-visao-integrada-sobre-os-fatores-de-risco-para-anomalias-congenitas/@@download/file/af_saude%2520brasil_2022_analise_21mar23_isbn.pdf,Serie SINASC 2011-2021; valor fechado publicado para 2016,0,TRUE
2017,pre,SINASC_2017_csv.zip,SINASC_2017.csv,6a526a0245e68085c3a9f39a7420782c952a9f14f98284d1bb2a1b9921f4e8ce,TRUE,TRUE,2923535,2923535,110062,108867,0.989142483327579,108841,0.999761176481395,0,1195,0,0,0,2923535,comparable_final,Ministerio da Saude,Saude Brasil 2022 - Grafico 1,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/svsa/anomalias-congenitas/saude-brasil-2022-analise-da-situacao-de-saude-e-uma-visao-integrada-sobre-os-fatores-de-risco-para-anomalias-congenitas/@@download/file/af_saude%2520brasil_2022_analise_21mar23_isbn.pdf,Serie SINASC 2011-2021; valor fechado publicado para 2017,0,TRUE
2018,pre,SINASC_2018_csv.zip,SINASC_2018.csv,1367ac0d8350e74128c752b896f98d7ba88f3720a7ff850ebb3f4c528f137315,TRUE,TRUE,2944932,2944932,103385,102342,0.989911495864971,102324,0.999824119129976,0,1042,1,0,0,2944932,comparable_final,Ministerio da Saude,Saude Brasil 2022 - Grafico 1,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/svsa/anomalias-congenitas/saude-brasil-2022-analise-da-situacao-de-saude-e-uma-visao-integrada-sobre-os-fatores-de-risco-para-anomalias-congenitas/@@download/file/af_saude%2520brasil_2022_analise_21mar23_isbn.pdf,Serie SINASC 2011-2021; valor fechado publicado para 2018,0,TRUE
2022,post,SINASC_2022_csv.zip,SINASC_2022.csv,89e6f791a24705889bfaae4ba7cfc834e68630361d99c276f377c0837bdefbf5,TRUE,TRUE,2561922,2561922,68680,67930,0.989079790331974,67925,0.999926394818195,0,749,0,1,0,2561922,comparable_final,Ministerio da Saude,Painel de Monitoramento de Nascidos Vivos - Grupos de Robson,https://svs.aids.gov.br/daent/centrais-de-conteudos/paineis-de-monitoramento/natalidade/grupos-de-robson/,Tabulacao oficial; fonte SINASC atualizada em outubro de 2025,0,TRUE
2023,post,SINASC_2023_csv.zip,SINASC_2023.csv,c4ce57f7aa539023e915b6820a466047466f87d48c81f8c1714ae21c21be510e,TRUE,TRUE,2537576,2537576,64457,63876,0.990986238887941,63870,0.999906068006763,0,581,0,0,0,2537576,comparable_final,Ministerio da Saude,Painel de Monitoramento de Nascidos Vivos - Grupos de Robson,https://svs.aids.gov.br/daent/centrais-de-conteudos/paineis-de-monitoramento/natalidade/grupos-de-robson/,Tabulacao oficial; fonte SINASC atualizada em outubro de 2025,0,TRUE
2024,post,SINASC_2024_csv.zip,SINASC_2024.csv,27e55de6359e1b1914301dc1d752d78e9535a7a52cc0640931dd94876aca6027,TRUE,TRUE,2389325,2389325,57207,56702,0.99117240897093,56695,0.99987654756446,0,505,0,0,0,2389325,comparable_independent_extract,Fiocruz ICICT,Nota PCDaS - atualizacao das bases do SIM e do SINASC,https://www.icict.fiocruz.br/noticias/nota-pcdas-atualizacao-das-bases-do-sim-e-do-sinasc,ETL independente dos dados disponibilizados oficialmente pelo DATASUS; publicado em 2026-02-25,0,TRUE
