draw,15,16,17,events_age15,events_age16,events_age17,deficit_age15,excess_age16_17,recapture
375,0.0999326401467044,-0.0232585351718315,0.0173645342824427,18.4497163772855,-157.823249598411,175.055670377288,-18.4497163772855,17.2324207788766,
376,0.0269104619454795,0.0212132964942461,0.0209534881111363,5.15101076349098,140.779105907629,210.85918812596,-5.15101076349098,351.638294033588,
377,0.0290716656436182,0.0180935415552335,0.0481947180611138,5.55871117961709,120.262118496874,478.469624215976,-5.55871117961709,598.73174271285,
378,0.159112513598997,-0.048890130703837,0.0408489952442072,28.5373243931285,-336.054034514867,407.023583989267,-28.5373243931285,70.9695494744004,
379,0.0393782307372611,0.00838221589954474,0.0281408640502839,7.49091928372784,55.9845569205994,282.17549423786,-7.49091928372784,338.16005115846,
380,0.0797688768188693,0.00168866169127303,0.0562337423103671,14.8740335179037,11.3162965760671,556.059740620917,-14.8740335179037,567.376037196984,
381,0.0308502212412849,-0.00235645476934027,0.010911987621812,5.89356662313108,-15.8233783536422,110.360779331095,-5.89356662313108,94.5374009774528,
382,-0.00321519084219152,0.060493500724233,0.0496957561027196,-0.62475083580932,393.701659462252,493.004567472923,0.62475083580932,886.706226935175,1419.29578339261
383,-0.150620028600717,-0.0471385838145069,0.0390666316456691,-31.5356384965427,-323.728592575125,389.608677338057,31.5356384965427,65.8800847629327,2.0890677311054
384,0.112397091842227,-0.0244351127707204,0.0144354361292125,20.6242739357946,-165.905000325378,145.73951250605,-20.6242739357946,-20.1654878193278,
385,0.0781184462980757,-0.0149130688326087,0.0165189566852983,14.5781544569298,-100.771491131147,166.601441095335,-14.5781544569298,65.8299499641879,
386,0.0936953641256795,-0.00263792143397015,0.00701237722314337,17.3513389141284,-17.715895354584,71.0594250492652,-17.3513389141284,53.3435296946812,
387,-0.0926576742778034,-0.0236069971143966,0.0209431460608908,-18.8347054974926,-160.215796074833,210.756200000778,18.8347054974926,50.5404039259452,2.68336576500617
388,0.125205852604209,0.0356072463263286,0.0577223363089086,22.8308402905333,234.615998150811,570.358860366996,-22.8308402905333,804.974858517807,
